yearID,lgID,teamID,franchID,name,park,attendance,BA,2B,3B,HR,teamIDBR,teamIDlahman45,teamIDretro,Capacity,Type,Surface,LLd,LFd,LCd,CFd,RCd,RFd,RLd,LLh,LFh,LCh,CFh,RCh,RFh,RLh,BA LH,2B LH,3B LH,HR LH,BA RH,2B RH,3B RH,HR RH,BA Overall,2B Overall,3B Overall,HR Overall,path
1978,NL,NPH,NPH,Sapporo Fighters,Korakuen Stadium,42337,1.006944,0.976471,1.217391,1.053785,NPH,NPH,NPH,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,1.006944,0.976471,1.217391,1.053785,1.006944,0.976471,1.217391,1.053785,1.006944,0.976471,1.217391,1.053785,models/korakuen_stadium
1978,AL,TYW,TYW,Yokohama Whales,Yokohama Stadium,34046,1.095652,0.9375,1.714286,1.155251,TYW,TYW,TYW,34046,o,a,309,309,365,386,365,309,309,16,16,16,16,16,16,16,1.095652,0.9375,1.714286,1.155251,1.095652,0.9375,1.714286,1.155251,1.095652,0.9375,1.714286,1.155251,
1978,AL,YKS,YKS,Tokyo Swallows,Meiji Jingu Stadium,30969,0.951763,1.153846,0.909091,1.056391,YKS,YKS,YKS,30969,o,a,320,320,368,394,368,320,320,11,11,11,11,11,11,11,0.951763,1.153846,0.909091,1.056391,0.951763,1.153846,0.909091,1.056391,0.951763,1.153846,0.909091,1.056391,
1978,AL,YMG,YMG,Tokyo Giants,Korakuen Stadium,42337,1.006944,0.976471,1.217391,1.053785,YMG,YMG,YMG,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,1.006944,0.976471,1.217391,1.053785,1.006944,0.976471,1.217391,1.053785,1.006944,0.976471,1.217391,1.053785,models/korakuen_stadium
1979,AL,CHD,CHD,Nagoya Dragons,Nagoya Stadium,30000,0.97227,1.232558,1.5,1.014493,CHD,CHD,CHD,30000,o,g,328,328,364,400,364,328,328,16,16,16,16,16,16,16,0.97227,1.232558,1.5,1.014493,0.97227,1.232558,1.5,1.014493,0.97227,1.232558,1.5,1.014493,models/nagoya_stadium
1979,NL,HKB,HKB,Nishinomiya Braves,Hankyu Nishinomiya Stadium,35000,1.04793,1.027778,7.0,1.386047,HKB,HKB,HKB,35000,o,a,331,331,361,390,361,331,331,10,10,10,10,10,10,10,1.04793,1.027778,7.0,1.386047,1.04793,1.027778,7.0,1.386047,1.04793,1.027778,7.0,1.386047,models/nishinomiya_stadium
1979,AL,HNT,HNT,Osaka Tigers,Hanshin Koshien Stadium,47508,1.082996,1.108108,0.714286,1.135747,HNT,HNT,HNT,47508,o,g,312,312,387,387,387,312,312,9,9,9,9,9,9,9,1.082996,1.108108,0.714286,1.135747,1.082996,1.108108,0.714286,1.135747,1.082996,1.108108,0.714286,1.135747,
1979,AL,HRC,HRC,Hiroshima Carp,Hiroshima Municipal Stadium,31984,0.950704,1.210526,2.0,1.165414,HRC,HRC,HRC,31984,o,g,300,300,360,380,360,300,300,8,8,8,8,8,8,8,0.950704,1.210526,2.0,1.165414,0.950704,1.210526,2.0,1.165414,0.950704,1.210526,2.0,1.165414,models/hiroshima_municipal_stadium
1979,NL,KNB,KNB,Osaka Buffaloes,Nippon Life Stadium,20500,1.066158,1.0,1.0,1.362162,KNB,KNB,KNB,20500,o,g,297,297,351,381,351,297,297,14,14,14,14,14,14,14,1.066158,1.0,1.0,1.362162,1.066158,1.0,1.0,1.362162,1.066158,1.0,1.0,1.362162,
1979,NL,LTO,LTO,Kawasaki Orions,Kawasaki Stadium,30000,0.962151,0.97619,1.4,0.965217,LTO,LTO,LTO,30000,o,g,295,295,344,394,344,295,295,10,10,10,10,10,10,10,0.962151,0.97619,1.4,0.965217,0.962151,0.97619,1.4,0.965217,0.962151,0.97619,1.4,0.965217,models/kawasaki_baseball_stadium
1979,NL,NKH,NKH,Osaka Hawks,Osaka Stadium,32000,1.05973,0.82,1.0,0.875,NKH,NKH,NKH,32000,o,g,300,300,340,380,340,300,300,10,10,10,10,10,10,10,1.05973,0.82,1.0,0.875,1.05973,0.82,1.0,0.875,1.05973,0.82,1.0,0.875,models/osaka_stadium
1979,NL,NPH,NPH,Sapporo Fighters,Korakuen Stadium,42337,1.001087,1.217391,1.142857,1.096244,NPH,NPH,NPH,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,1.001087,1.217391,1.142857,1.096244,1.001087,1.217391,1.142857,1.096244,1.001087,1.217391,1.142857,1.096244,models/korakuen_stadium
1979,NL,SBL,SBL,Tokorozawa Lions,Seibu Lions Stadium,35879,0.950476,0.847826,1.090909,0.792763,SBL,SBL,SBL,35879,o,a,328,328,381,400,381,328,328,14,14,14,14,14,14,14,0.950476,0.847826,1.090909,0.792763,0.950476,0.847826,1.090909,0.792763,0.950476,0.847826,1.090909,0.792763,
1979,AL,TYW,TYW,Yokohama Whales,Yokohama Stadium,34046,1.071429,1.043478,0.538462,1.089286,TYW,TYW,TYW,34046,o,a,309,309,365,386,365,309,309,16,16,16,16,16,16,16,1.071429,1.043478,0.538462,1.089286,1.071429,1.043478,0.538462,1.089286,1.071429,1.043478,0.538462,1.089286,
1979,AL,YKS,YKS,Tokyo Swallows,Meiji Jingu Stadium,30969,0.894161,1.054054,0.6,0.8,YKS,YKS,YKS,30969,o,a,320,320,368,394,368,320,320,11,11,11,11,11,11,11,0.894161,1.054054,0.6,0.8,0.894161,1.054054,0.6,0.8,0.894161,1.054054,0.6,0.8,
1979,AL,YMG,YMG,Tokyo Giants,Korakuen Stadium,42337,1.001087,1.217391,1.142857,1.096244,YMG,YMG,YMG,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,1.001087,1.217391,1.142857,1.096244,1.001087,1.217391,1.142857,1.096244,1.001087,1.217391,1.142857,1.096244,models/korakuen_stadium
1980,AL,CHD,CHD,Nagoya Dragons,Nagoya Stadium,30000,0.931099,0.822222,0.714286,0.712329,CHD,CHD,CHD,30000,o,g,328,328,364,400,364,328,328,16,16,16,16,16,16,16,0.931099,0.822222,0.714286,0.712329,0.931099,0.822222,0.714286,0.712329,0.931099,0.822222,0.714286,0.712329,models/nagoya_stadium
1980,NL,HKB,HKB,Nishinomiya Braves,Hankyu Nishinomiya Stadium,35000,0.819578,1.25,2.0,0.824841,HKB,HKB,HKB,35000,o,a,331,331,361,390,361,331,331,10,10,10,10,10,10,10,0.819578,1.25,2.0,0.824841,0.819578,1.25,2.0,0.824841,0.819578,1.25,2.0,0.824841,models/nishinomiya_stadium
1980,AL,HNT,HNT,Osaka Tigers,Hanshin Koshien Stadium,47508,0.988395,1.205882,0.666667,0.872,HNT,HNT,HNT,47508,o,g,312,312,387,387,387,312,312,9,9,9,9,9,9,9,0.988395,1.205882,0.666667,0.872,0.988395,1.205882,0.666667,0.872,0.988395,1.205882,0.666667,0.872,
1980,AL,HRC,HRC,Hiroshima Carp,Hiroshima Municipal Stadium,31984,0.916382,1.170732,2.0,1.097458,HRC,HRC,HRC,31984,o,g,300,300,360,380,360,300,300,8,8,8,8,8,8,8,0.916382,1.170732,2.0,1.097458,0.916382,1.170732,2.0,1.097458,0.916382,1.170732,2.0,1.097458,models/hiroshima_municipal_stadium
1980,NL,KNB,KNB,Osaka Buffaloes,Nippon Life Stadium,20500,1.068736,1.172414,1.666667,1.069079,KNB,KNB,KNB,20500,o,g,297,297,351,381,351,297,297,14,14,14,14,14,14,14,1.068736,1.172414,1.666667,1.069079,1.068736,1.172414,1.666667,1.069079,1.068736,1.172414,1.666667,1.069079,
1980,NL,LTO,LTO,Kawasaki Orions,Kawasaki Stadium,30000,1.137363,0.973684,3.0,1.356688,LTO,LTO,LTO,30000,o,g,295,295,344,394,344,295,295,10,10,10,10,10,10,10,1.137363,0.973684,3.0,1.356688,1.137363,0.973684,3.0,1.356688,1.137363,0.973684,3.0,1.356688,models/kawasaki_baseball_stadium
1980,NL,NKH,NKH,Osaka Hawks,Osaka Stadium,32000,0.943218,1.041667,1.0,0.865753,NKH,NKH,NKH,32000,o,g,300,300,340,380,340,300,300,10,10,10,10,10,10,10,0.943218,1.041667,1.0,0.865753,0.943218,1.041667,1.0,0.865753,0.943218,1.041667,1.0,0.865753,models/osaka_stadium
1980,NL,NPH,NPH,Sapporo Fighters,Korakuen Stadium,42337,0.982398,1.051948,0.952381,1.114213,NPH,NPH,NPH,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,0.982398,1.051948,0.952381,1.114213,0.982398,1.051948,0.952381,1.114213,0.982398,1.051948,0.952381,1.114213,models/korakuen_stadium
1980,NL,SBL,SBL,Tokorozawa Lions,Seibu Lions Stadium,35879,1.078,0.9375,0.9,1.083333,SBL,SBL,SBL,35879,o,a,328,328,381,400,381,328,328,14,14,14,14,14,14,14,1.078,0.9375,0.9,1.083333,1.078,0.9375,0.9,1.083333,1.078,0.9375,0.9,1.083333,
1980,AL,TYW,TYW,Yokohama Whales,Yokohama Stadium,34046,0.925664,0.941176,1.2,0.973881,TYW,TYW,TYW,34046,o,a,309,309,365,386,365,309,309,16,16,16,16,16,16,16,0.925664,0.941176,1.2,0.973881,0.925664,0.941176,1.2,0.973881,0.925664,0.941176,1.2,0.973881,
1980,AL,YKS,YKS,Tokyo Swallows,Meiji Jingu Stadium,30969,0.979839,1.25,1.5,1.081081,YKS,YKS,YKS,30969,o,a,320,320,368,394,368,320,320,11,11,11,11,11,11,11,0.979839,1.25,1.5,1.081081,0.979839,1.25,1.5,1.081081,0.979839,1.25,1.5,1.081081,
1980,AL,YMG,YMG,Tokyo Giants,Korakuen Stadium,42337,0.982398,1.051948,0.952381,1.114213,YMG,YMG,YMG,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,0.982398,1.051948,0.952381,1.114213,0.982398,1.051948,0.952381,1.114213,0.982398,1.051948,0.952381,1.114213,models/korakuen_stadium
1981,AL,CHD,CHD,Nagoya Dragons,Nagoya Stadium,30000,1.003683,1.022727,2.25,1.201681,CHD,CHD,CHD,30000,o,g,328,328,364,400,364,328,328,16,16,16,16,16,16,16,1.003683,1.022727,2.25,1.201681,1.003683,1.022727,2.25,1.201681,1.003683,1.022727,2.25,1.201681,models/nagoya_stadium
1981,NL,HKB,HKB,Nishinomiya Braves,Hankyu Nishinomiya Stadium,35000,0.940499,1.0,4.5,0.984127,HKB,HKB,HKB,35000,o,a,331,331,361,390,361,331,331,10,10,10,10,10,10,10,0.940499,1.0,4.5,0.984127,0.940499,1.0,4.5,0.984127,0.940499,1.0,4.5,0.984127,models/nishinomiya_stadium
1981,AL,HNT,HNT,Osaka Tigers,Hanshin Koshien Stadium,47508,1.082803,1.333333,1.285714,1.21134,HNT,HNT,HNT,47508,o,g,312,312,387,387,387,312,312,9,9,9,9,9,9,9,1.082803,1.333333,1.285714,1.21134,1.082803,1.333333,1.285714,1.21134,1.082803,1.333333,1.285714,1.21134,
1981,AL,HRC,HRC,Hiroshima Carp,Hiroshima Municipal Stadium,31984,0.960276,1.071429,1.25,1.133065,HRC,HRC,HRC,31984,o,g,300,300,360,380,360,300,300,8,8,8,8,8,8,8,0.960276,1.071429,1.25,1.133065,0.960276,1.071429,1.25,1.133065,0.960276,1.071429,1.25,1.133065,models/hiroshima_municipal_stadium
1981,NL,KNB,KNB,Osaka Buffaloes,Nippon Life Stadium,20500,0.966981,1.096774,0.75,1.04186,KNB,KNB,KNB,20500,o,g,297,297,351,381,351,297,297,14,14,14,14,14,14,14,0.966981,1.096774,0.75,1.04186,0.966981,1.096774,0.75,1.04186,0.966981,1.096774,0.75,1.04186,
1981,NL,LTO,LTO,Kawasaki Orions,Kawasaki Stadium,30000,1.022277,1.0,1.5,0.954082,LTO,LTO,LTO,30000,o,g,295,295,344,394,344,295,295,10,10,10,10,10,10,10,1.022277,1.0,1.5,0.954082,1.022277,1.0,1.5,0.954082,1.022277,1.0,1.5,0.954082,models/kawasaki_baseball_stadium
1981,NL,NKH,NKH,Osaka Hawks,Osaka Stadium,32000,0.961606,0.934783,1.0,0.923664,NKH,NKH,NKH,32000,o,g,300,300,340,380,340,300,300,10,10,10,10,10,10,10,0.961606,0.934783,1.0,0.923664,0.961606,0.934783,1.0,0.923664,0.961606,0.934783,1.0,0.923664,models/osaka_stadium
1981,NL,NPH,NPH,Sapporo Fighters,Korakuen Stadium,42337,1.102642,0.967391,1.238095,1.241685,NPH,NPH,NPH,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,1.102642,0.967391,1.238095,1.241685,1.102642,0.967391,1.238095,1.241685,1.102642,0.967391,1.238095,1.241685,models/korakuen_stadium
1981,NL,SBL,SBL,Tokorozawa Lions,Seibu Lions Stadium,35879,1.086869,1.086957,1.7,1.229358,SBL,SBL,SBL,35879,o,a,328,328,381,400,381,328,328,14,14,14,14,14,14,14,1.086869,1.086957,1.7,1.229358,1.086869,1.086957,1.7,1.229358,1.086869,1.086957,1.7,1.229358,
1981,AL,TYW,TYW,Yokohama Whales,Yokohama Stadium,34046,0.781395,1.0625,0.75,0.667742,TYW,TYW,TYW,34046,o,a,309,309,365,386,365,309,309,16,16,16,16,16,16,16,0.781395,1.0625,0.75,0.667742,0.781395,1.0625,0.75,0.667742,0.781395,1.0625,0.75,0.667742,
1981,AL,YKS,YKS,Tokyo Swallows,Meiji Jingu Stadium,30969,0.781784,0.928571,1.25,0.73622,YKS,YKS,YKS,30969,o,a,320,320,368,394,368,320,320,11,11,11,11,11,11,11,0.781784,0.928571,1.25,0.73622,0.781784,0.928571,1.25,0.73622,0.781784,0.928571,1.25,0.73622,
1981,AL,YMG,YMG,Tokyo Giants,Korakuen Stadium,42337,1.102642,0.967391,1.238095,1.241685,YMG,YMG,YMG,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,1.102642,0.967391,1.238095,1.241685,1.102642,0.967391,1.238095,1.241685,1.102642,0.967391,1.238095,1.241685,models/korakuen_stadium
1982,AL,CHD,CHD,Nagoya Dragons,Nagoya Stadium,30000,1.07874,1.210526,1.75,1.23445,CHD,CHD,CHD,30000,o,g,328,328,364,400,364,328,328,16,16,16,16,16,16,16,1.07874,1.210526,1.75,1.23445,1.07874,1.210526,1.75,1.23445,1.07874,1.210526,1.75,1.23445,models/nagoya_stadium
1982,NL,HKB,HKB,Nishinomiya Braves,Hankyu Nishinomiya Stadium,35000,1.086168,1.194444,2.5,1.219178,HKB,HKB,HKB,35000,o,a,331,331,361,390,361,331,331,10,10,10,10,10,10,10,1.086168,1.194444,2.5,1.219178,1.086168,1.194444,2.5,1.219178,1.086168,1.194444,2.5,1.219178,models/nishinomiya_stadium
1982,AL,HNT,HNT,Osaka Tigers,Hanshin Koshien Stadium,47508,1.136646,1.1,2.25,1.218905,HNT,HNT,HNT,47508,o,g,312,312,387,387,387,312,312,9,9,9,9,9,9,9,1.136646,1.1,2.25,1.218905,1.136646,1.1,2.25,1.218905,1.136646,1.1,2.25,1.218905,
1982,AL,HRC,HRC,Hiroshima Carp,Hiroshima Municipal Stadium,31984,1.022989,1.025641,1.0,1.147186,HRC,HRC,HRC,31984,o,g,300,300,360,380,360,300,300,8,8,8,8,8,8,8,1.022989,1.025641,1.0,1.147186,1.022989,1.025641,1.0,1.147186,1.022989,1.025641,1.0,1.147186,models/hiroshima_municipal_stadium
1982,NL,KNB,KNB,Osaka Buffaloes,Nippon Life Stadium,20500,1.087819,1.1,1.0,1.23913,KNB,KNB,KNB,20500,o,g,297,297,351,381,351,297,297,14,14,14,14,14,14,14,1.087819,1.1,1.0,1.23913,1.087819,1.1,1.0,1.23913,1.087819,1.1,1.0,1.23913,
1982,NL,LTO,LTO,Kawasaki Orions,Kawasaki Stadium,30000,0.956835,1.129032,1.0,0.902326,LTO,LTO,LTO,30000,o,g,295,295,344,394,344,295,295,10,10,10,10,10,10,10,0.956835,1.129032,1.0,0.902326,0.956835,1.129032,1.0,0.902326,0.956835,1.129032,1.0,0.902326,models/kawasaki_baseball_stadium
1982,NL,NKH,NKH,Osaka Hawks,Osaka Stadium,32000,0.930147,1.0,0.75,0.867769,NKH,NKH,NKH,32000,o,g,300,300,340,380,340,300,300,10,10,10,10,10,10,10,0.930147,1.0,0.75,0.867769,0.930147,1.0,0.75,0.867769,0.930147,1.0,0.75,0.867769,models/osaka_stadium
1982,NL,NPH,NPH,Sapporo Fighters,Korakuen Stadium,42337,1.066955,1.180556,1.52381,1.144186,NPH,NPH,NPH,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,1.066955,1.180556,1.52381,1.144186,1.066955,1.180556,1.52381,1.144186,1.066955,1.180556,1.52381,1.144186,models/korakuen_stadium
1982,NL,SBL,SBL,Tokorozawa Lions,Seibu Lions Stadium,35879,1.039175,0.980392,0.583333,1.073394,SBL,SBL,SBL,35879,o,a,328,328,381,400,381,328,328,14,14,14,14,14,14,14,1.039175,0.980392,0.583333,1.073394,1.039175,0.980392,0.583333,1.073394,1.039175,0.980392,0.583333,1.073394,
1982,AL,TYW,TYW,Yokohama Whales,Yokohama Stadium,34046,0.93083,0.882353,0.818182,0.887387,TYW,TYW,TYW,34046,o,a,309,309,365,386,365,309,309,16,16,16,16,16,16,16,0.93083,0.882353,0.818182,0.887387,0.93083,0.882353,0.818182,0.887387,0.93083,0.882353,0.818182,0.887387,
1982,AL,YKS,YKS,Tokyo Swallows,Meiji Jingu Stadium,30969,1.0,1.0,0.6875,0.808411,YKS,YKS,YKS,30969,o,a,320,320,368,394,368,320,320,11,11,11,11,11,11,11,1.0,1.0,0.6875,0.808411,1.0,1.0,0.6875,0.808411,1.0,1.0,0.6875,0.808411,
1982,AL,YMG,YMG,Tokyo Giants,Korakuen Stadium,42337,1.066955,1.180556,1.52381,1.144186,YMG,YMG,YMG,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,1.066955,1.180556,1.52381,1.144186,1.066955,1.180556,1.52381,1.144186,1.066955,1.180556,1.52381,1.144186,models/korakuen_stadium
1983,AL,CHD,CHD,Nagoya Dragons,Nagoya Stadium,30000,0.962418,1.065217,0.8,1.038328,CHD,CHD,CHD,30000,o,g,328,328,364,400,364,328,328,16,16,16,16,16,16,16,0.962418,1.065217,0.8,1.038328,0.962418,1.065217,0.8,1.038328,0.962418,1.065217,0.8,1.038328,models/nagoya_stadium
1983,NL,HKB,HKB,Nishinomiya Braves,Hankyu Nishinomiya Stadium,35000,0.932432,1.194444,1.3,1.182573,HKB,HKB,HKB,35000,o,a,331,331,361,390,361,331,331,10,10,10,10,10,10,10,0.932432,1.194444,1.3,1.182573,0.932432,1.194444,1.3,1.182573,0.932432,1.194444,1.3,1.182573,models/nishinomiya_stadium
1983,AL,HNT,HNT,Osaka Tigers,Hanshin Koshien Stadium,47508,0.984155,0.94,0.833333,1.059701,HNT,HNT,HNT,47508,o,g,312,312,387,387,387,312,312,9,9,9,9,9,9,9,0.984155,0.94,0.833333,1.059701,0.984155,0.94,0.833333,1.059701,0.984155,0.94,0.833333,1.059701,
1983,AL,HRC,HRC,Hiroshima Carp,Hiroshima Municipal Stadium,31984,0.998099,1.125,0.666667,0.952899,HRC,HRC,HRC,31984,o,g,300,300,360,380,360,300,300,8,8,8,8,8,8,8,0.998099,1.125,0.666667,0.952899,0.998099,1.125,0.666667,0.952899,0.998099,1.125,0.666667,0.952899,models/hiroshima_municipal_stadium
1983,NL,KNB,KNB,Osaka Buffaloes,Nippon Life Stadium,20500,0.847328,1.029412,0.75,0.903382,KNB,KNB,KNB,20500,o,g,297,297,351,381,351,297,297,14,14,14,14,14,14,14,0.847328,1.029412,0.75,0.903382,0.847328,1.029412,0.75,0.903382,0.847328,1.029412,0.75,0.903382,
1983,NL,LTO,LTO,Kawasaki Orions,Kawasaki Stadium,30000,0.946009,0.966667,1.666667,0.870968,LTO,LTO,LTO,30000,o,g,295,295,344,394,344,295,295,10,10,10,10,10,10,10,0.946009,0.966667,1.666667,0.870968,0.946009,0.966667,1.666667,0.870968,0.946009,0.966667,1.666667,0.870968,models/kawasaki_baseball_stadium
1983,NL,NKH,NKH,Osaka Hawks,Osaka Stadium,32000,0.961039,1.102564,1.0,0.952941,NKH,NKH,NKH,32000,o,g,300,300,340,380,340,300,300,10,10,10,10,10,10,10,0.961039,1.102564,1.0,0.952941,0.961039,1.102564,1.0,0.952941,0.961039,1.102564,1.0,0.952941,models/osaka_stadium
1983,NL,NPH,NPH,Sapporo Fighters,Korakuen Stadium,42337,1.10562,1.096386,0.85,1.24165,NPH,NPH,NPH,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,1.10562,1.096386,0.85,1.24165,1.10562,1.096386,0.85,1.24165,1.10562,1.096386,0.85,1.24165,models/korakuen_stadium
1983,NL,SBL,SBL,Tokorozawa Lions,Seibu Lions Stadium,35879,1.18931,1.090909,1.066667,1.566327,SBL,SBL,SBL,35879,o,a,328,328,381,400,381,328,328,14,14,14,14,14,14,14,1.18931,1.090909,1.066667,1.566327,1.18931,1.090909,1.066667,1.566327,1.18931,1.090909,1.066667,1.566327,
1983,AL,TYW,TYW,Yokohama Whales,Yokohama Stadium,34046,1.007449,0.944444,1.5,0.984556,TYW,TYW,TYW,34046,o,a,309,309,365,386,365,309,309,16,16,16,16,16,16,16,1.007449,0.944444,1.5,0.984556,1.007449,0.944444,1.5,0.984556,1.007449,0.944444,1.5,0.984556,
1983,AL,YKS,YKS,Tokyo Swallows,Meiji Jingu Stadium,30969,1.01581,0.925,1.8,0.923372,YKS,YKS,YKS,30969,o,a,320,320,368,394,368,320,320,11,11,11,11,11,11,11,1.01581,0.925,1.8,0.923372,1.01581,0.925,1.8,0.923372,1.01581,0.925,1.8,0.923372,
1983,AL,YMG,YMG,Tokyo Giants,Korakuen Stadium,42337,1.10562,1.096386,0.85,1.24165,YMG,YMG,YMG,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,1.10562,1.096386,0.85,1.24165,1.10562,1.096386,0.85,1.24165,1.10562,1.096386,0.85,1.24165,models/korakuen_stadium
1984,AL,CHD,CHD,Nagoya Dragons,Nagoya Stadium,30000,1.057996,1.275,2.5,1.185606,CHD,CHD,CHD,30000,o,g,328,328,364,400,364,328,328,16,16,16,16,16,16,16,1.057996,1.275,2.5,1.185606,1.057996,1.275,2.5,1.185606,1.057996,1.275,2.5,1.185606,models/nagoya_stadium
1984,NL,HKB,HKB,Nishinomiya Braves,Hankyu Nishinomiya Stadium,35000,1.056604,1.181818,2.75,1.40566,HKB,HKB,HKB,35000,o,a,331,331,361,390,361,331,331,10,10,10,10,10,10,10,1.056604,1.181818,2.75,1.40566,1.056604,1.181818,2.75,1.40566,1.056604,1.181818,2.75,1.40566,models/nishinomiya_stadium
1984,AL,HNT,HNT,Osaka Tigers,Hanshin Koshien Stadium,47508,0.952641,0.860465,1.666667,1.025926,HNT,HNT,HNT,47508,o,g,312,312,387,387,387,312,312,9,9,9,9,9,9,9,0.952641,0.860465,1.666667,1.025926,0.952641,0.860465,1.666667,1.025926,0.952641,0.860465,1.666667,1.025926,
1984,AL,HRC,HRC,Hiroshima Carp,Hiroshima Municipal Stadium,31984,1.007339,1.0,0.75,1.200772,HRC,HRC,HRC,31984,o,g,300,300,360,380,360,300,300,8,8,8,8,8,8,8,1.007339,1.0,0.75,1.200772,1.007339,1.0,0.75,1.200772,1.007339,1.0,0.75,1.200772,models/hiroshima_municipal_stadium
1984,NL,KNB,KNB,Osaka Buffaloes,Fujiidera Stadium,32000,0.97043,0.90625,1.0,0.869767,KNB,KNB,KNB,32000,o,g,299,299,361,394,361,299,299,16,16,16,16,16,16,16,0.97043,0.90625,1.0,0.869767,0.97043,0.90625,1.0,0.869767,0.97043,0.90625,1.0,0.869767,models/fujiidera_stadium
1984,NL,LTO,LTO,Kawasaki Orions,Kawasaki Stadium,30000,1.105911,0.925,1.75,1.093897,LTO,LTO,LTO,30000,o,g,295,295,344,394,344,295,295,10,10,10,10,10,10,10,1.105911,0.925,1.75,1.093897,1.105911,0.925,1.75,1.093897,1.105911,0.925,1.75,1.093897,models/kawasaki_baseball_stadium
1984,NL,NKH,NKH,Osaka Hawks,Osaka Stadium,32000,0.887153,1.066667,2.75,0.798799,NKH,NKH,NKH,32000,o,g,300,300,340,380,340,300,300,10,10,10,10,10,10,10,0.887153,1.066667,2.75,0.798799,0.887153,1.066667,2.75,0.798799,0.887153,1.066667,2.75,0.798799,models/osaka_stadium
1984,NL,NPH,NPH,Sapporo Fighters,Korakuen Stadium,42337,0.992497,1.220779,1.615385,1.048523,NPH,NPH,NPH,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,0.992497,1.220779,1.615385,1.048523,0.992497,1.220779,1.615385,1.048523,0.992497,1.220779,1.615385,1.048523,models/korakuen_stadium
1984,NL,SBL,SBL,Tokorozawa Lions,Seibu Lions Stadium,35879,0.998081,1.243902,2.333333,1.121569,SBL,SBL,SBL,35879,o,a,328,328,381,400,381,328,328,14,14,14,14,14,14,14,0.998081,1.243902,2.333333,1.121569,0.998081,1.243902,2.333333,1.121569,0.998081,1.243902,2.333333,1.121569,
1984,AL,TYW,TYW,Yokohama Whales,Yokohama Stadium,34046,0.870432,0.925926,0.8,0.724359,TYW,TYW,TYW,34046,o,a,309,309,365,386,365,309,309,16,16,16,16,16,16,16,0.870432,0.925926,0.8,0.724359,0.870432,0.925926,0.8,0.724359,0.870432,0.925926,0.8,0.724359,
1984,AL,YKS,YKS,Tokyo Swallows,Meiji Jingu Stadium,30969,0.917148,1.102564,0.833333,0.886792,YKS,YKS,YKS,30969,o,a,320,320,368,394,368,320,320,11,11,11,11,11,11,11,0.917148,1.102564,0.833333,0.886792,0.917148,1.102564,0.833333,0.886792,0.917148,1.102564,0.833333,0.886792,
1984,AL,YMG,YMG,Tokyo Giants,Korakuen Stadium,42337,0.992497,1.220779,1.615385,1.048523,YMG,YMG,YMG,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,0.992497,1.220779,1.615385,1.048523,0.992497,1.220779,1.615385,1.048523,0.992497,1.220779,1.615385,1.048523,models/korakuen_stadium
1985,AL,CHD,CHD,Nagoya Dragons,Nagoya Stadium,30000,0.938436,1.090909,2.666667,0.881533,CHD,CHD,CHD,30000,o,g,328,328,364,400,364,328,328,16,16,16,16,16,16,16,0.938436,1.090909,2.666667,0.881533,0.938436,1.090909,2.666667,0.881533,0.938436,1.090909,2.666667,0.881533,models/nagoya_stadium
1985,NL,HKB,HKB,Nishinomiya Braves,Hankyu Nishinomiya Stadium,35000,0.826568,1.057143,3.0,0.908257,HKB,HKB,HKB,35000,o,a,331,331,361,390,361,331,331,10,10,10,10,10,10,10,0.826568,1.057143,3.0,0.908257,0.826568,1.057143,3.0,0.908257,0.826568,1.057143,3.0,0.908257,models/nishinomiya_stadium
1985,AL,HNT,HNT,Osaka Tigers,Hanshin Koshien Stadium,47508,1.033149,0.844444,0.777778,1.336,HNT,HNT,HNT,47508,o,g,312,312,387,387,387,312,312,9,9,9,9,9,9,9,1.033149,0.844444,0.777778,1.336,1.033149,0.844444,0.777778,1.336,1.033149,0.844444,0.777778,1.336,
1985,AL,HRC,HRC,Hiroshima Carp,Hiroshima Municipal Stadium,31984,0.936842,0.883721,1.0,0.963934,HRC,HRC,HRC,31984,o,g,300,300,360,380,360,300,300,8,8,8,8,8,8,8,0.936842,0.883721,1.0,0.963934,0.936842,0.883721,1.0,0.963934,0.936842,0.883721,1.0,0.963934,models/hiroshima_municipal_stadium
1985,NL,KNB,KNB,Osaka Buffaloes,Fujiidera Stadium,32000,0.900862,0.846154,0.857143,0.934959,KNB,KNB,KNB,32000,o,g,299,299,361,394,361,299,299,16,16,16,16,16,16,16,0.900862,0.846154,0.857143,0.934959,0.900862,0.846154,0.857143,0.934959,0.900862,0.846154,0.857143,0.934959,models/fujiidera_stadium
