playerID,yearID,stint,teamName,LeagueName,G,GS,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,G_old,LevelsBelow,ros_team_id,hist_team_id
ohery22,2022,1,Tokyo Giants,Eastern League,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
ohshi22,2022,1,Tokyo Giants,Eastern League,6,0,14,1,3,0,0,0,2,0,0,2,3,0,0,0,1,1,,1,YMG2,YMG2
ohtar22,2022,1,Tokyo Giants,Eastern League,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
ohtsu22,2022,1,Tokyo Giants,Eastern League,6,0,8,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,,1,YMG2,YMG2
okada22,2022,1,Tokyo Giants,Eastern League,83,0,248,33,56,15,3,7,29,1,0,20,72,0,9,9,5,4,,1,YMG2,YMG2
okamo22,2022,1,Tokyo Giants,Eastern League,8,0,18,2,2,0,0,0,0,0,0,1,5,0,0,1,0,1,,1,YMG2,YMG2
sakam22,2022,1,Tokyo Giants,Eastern League,5,0,12,3,4,2,0,0,1,0,0,1,2,0,0,0,0,0,,1,YMG2,YMG2
sakam22,2022,1,Tokyo Giants,Eastern League,5,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,1,YMG2,YMG2
sakur22,2022,1,Tokyo Giants,Eastern League,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
sasah22,2022,1,Tokyo Giants,Eastern League,3,0,5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,,1,YMG2,YMG2
shige22,2022,1,Tokyo Giants,Eastern League,40,0,81,17,24,1,0,0,8,9,0,4,14,0,1,1,0,4,,1,YMG2,YMG2
shiro22,2022,1,Tokyo Giants,Eastern League,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
shoem22,2022,1,Tokyo Giants,Eastern League,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
sugan22,2022,1,Tokyo Giants,Eastern League,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
suzuk22,2022,1,Tokyo Giants,Eastern League,39,0,35,12,5,0,0,0,4,2,0,2,4,0,0,2,0,2,,1,YMG2,YMG2
suzuk22,2022,1,Tokyo Giants,Eastern League,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
takag22,2022,1,Tokyo Giants,Eastern League,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
takah22,2022,1,Tokyo Giants,Eastern League,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
tanak22,2022,1,Tokyo Giants,Eastern League,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
tanio22,2022,1,Tokyo Giants,Eastern League,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
todan22,2022,1,Tokyo Giants,Eastern League,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
tomid22,2022,1,Tokyo Giants,Eastern League,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
tonec22,2022,1,Tokyo Giants,Eastern League,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
urena22,2022,1,Tokyo Giants,Eastern League,82,0,251,32,68,13,1,12,57,0,0,32,45,1,1,0,1,4,,1,YMG2,YMG2
vieir22,2022,1,Tokyo Giants,Eastern League,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
wakab22,2022,1,Tokyo Giants,Eastern League,5,0,19,2,7,3,0,0,2,1,1,1,5,0,0,0,0,0,,1,YMG2,YMG2
walke22,2022,1,Tokyo Giants,Eastern League,7,0,30,5,8,3,0,2,5,0,0,0,6,0,1,0,0,0,,1,YMG2,YMG2
wheel22,2022,1,Tokyo Giants,Eastern League,66,0,169,20,47,4,0,10,24,1,0,20,30,0,5,0,1,6,,1,YMG2,YMG2
yamad22,2022,1,Tokyo Giants,Eastern League,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
yamag22,2022,1,Tokyo Giants,Eastern League,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
yamam22,2022,1,Tokyo Giants,Eastern League,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
yamas22,2022,1,Tokyo Giants,Eastern League,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
yamas22,2022,1,Tokyo Giants,Eastern League,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
yamas22,2022,1,Tokyo Giants,Eastern League,54,0,121,9,31,6,0,2,17,0,0,10,26,0,0,6,0,3,,1,YMG2,YMG2
yaoit22,2022,1,Tokyo Giants,Eastern League,51,0,123,9,22,4,0,1,8,0,0,14,35,0,0,1,0,1,,1,YMG2,YMG2
yokog22,2022,1,Tokyo Giants,Eastern League,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
yonah22,2022,1,Tokyo Giants,Eastern League,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
yoshi22,2022,1,Tokyo Giants,Eastern League,1,0,5,2,4,1,0,0,2,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
yuasa22,2022,1,Tokyo Giants,Eastern League,39,0,121,19,29,1,0,4,10,2,4,22,34,0,3,7,1,3,,1,YMG2,YMG2
akash22,2022,1,Fukuoka Hawks,Western League,48,0,97,16,25,4,1,0,8,0,1,19,20,0,0,1,0,1,,1,SBH2,SBH2
akiyo22,2022,1,Fukuoka Hawks,Western League,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBH2,SBH2
araki22,2022,1,Fukuoka Hawks,Western League,6,0,8,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,,1,SBH2,SBH2
bando22,2022,1,Fukuoka Hawks,Western League,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBH2,SBH2
chatw22,2022,1,Fukuoka Hawks,Western League,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBH2,SBH2
despa22,2022,1,Fukuoka Hawks,Western League,21,0,58,4,9,1,0,2,7,0,0,7,10,0,1,0,1,3,,1,SBH2,SBH2
felix22,2022,1,Fukuoka Hawks,Western League,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBH2,SBH2
fujii22,2022,1,Fukuoka Hawks,Western League,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBH2,SBH2
fujin22,2022,1,Fukuoka Hawks,Western League,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBH2,SBH2
funak22,2022,1,Fukuoka Hawks,Western League,6,0,6,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,1,SBH2,SBH2
galvi22,2022,1,Fukuoka Hawks,Western League,61,0,183,25,41,8,1,6,22,0,0,21,32,1,2,0,2,2,,1,SBH2,SBH2
graci22,2022,1,Fukuoka Hawks,Western League,6,0,16,3,4,1,0,0,1,0,0,2,2,0,0,0,0,0,,1,SBH2,SBH2
hayas22,2022,1,Fukuoka Hawks,Western League,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,SBH2,SBH2
inoue22,2022,1,Fukuoka Hawks,Western League,23,0,78,6,16,3,1,1,8,1,0,7,29,0,3,1,0,2,,1,SBH2,SBH2
ishik22,2022,1,Fukuoka Hawks,Western League,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBH2,SBH2
ishiz22,2022,1,Fukuoka Hawks,Western League,25,0,54,8,14,2,1,2,11,0,0,8,12,0,2,0,0,3,,1,SBH2,SBH2
itani22,2022,1,Fukuoka Hawks,Western League,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,SBH2,SBH2
itohd22,2022,1,Fukuoka Hawks,Western League,31,0,45,6,10,1,1,0,1,1,1,3,5,0,3,6,0,1,,1,SBH2,SBH2
izumi22,2022,1,Fukuoka Hawks,Western League,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBH2,SBH2
kaita22,2022,1,Fukuoka Hawks,Western League,2,0,2,1,1,0,0,0,1,0,0,2,0,0,2,0,0,0,,1,SBH2,SBH2
kaino22,2022,1,Fukuoka Hawks,Western League,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBH2,SBH2
kasay22,2022,1,Fukuoka Hawks,Western League,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBH2,SBH2
katoh22,2022,1,Fukuoka Hawks,Western League,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBH2,SBH2
katsu22,2022,1,Fukuoka Hawks,Western League,45,0,59,6,7,2,0,0,4,2,0,6,14,0,5,8,1,1,,1,SBH2,SBH2
kawam22,2022,1,Fukuoka Hawks,Western League,39,0,109,10,21,7,0,1,9,5,2,9,36,0,0,0,0,1,,1,SBH2,SBH2
kawar22,2022,1,Fukuoka Hawks,Western League,71,0,204,30,39,4,2,1,17,9,2,23,31,0,7,15,1,2,,1,SBH2,SBH2
kawas22,2022,1,Fukuoka Hawks,Western League,20,0,56,8,17,2,2,0,8,0,1,7,8,0,0,3,1,0,,1,SBH2,SBH2
kayam22,2022,1,Fukuoka Hawks,Western League,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBH2,SBH2
kimur22,2022,1,Fukuoka Hawks,Western League,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBH2,SBH2
kobay22,2022,1,Fukuoka Hawks,Western League,38,0,81,7,13,2,3,0,9,1,0,3,26,0,0,6,2,1,,1,SBH2,SBH2
kukir22,2022,1,Fukuoka Hawks,Western League,44,0,87,8,10,1,0,0,1,4,1,20,28,0,0,6,0,4,,1,SBH2,SBH2
kuros22,2022,1,Fukuoka Hawks,Western League,62,0,160,20,40,6,1,9,32,1,1,20,35,0,6,0,2,3,,1,SBH2,SBH2
makih22,2022,1,Fukuoka Hawks,Western League,22,0,51,3,10,3,1,0,11,0,0,5,18,0,0,0,0,2,,1,SBH2,SBH2
makih22,2022,1,Fukuoka Hawks,Western League,2,0,7,1,2,0,0,0,1,1,0,0,3,0,0,0,0,0,,1,SBH2,SBH2
masag22,2022,1,Fukuoka Hawks,Western League,71,0,245,44,76,14,2,8,38,8,4,26,41,0,1,3,3,3,,1,SBH2,SBH2
masak22,2022,1,Fukuoka Hawks,Western League,60,0,187,29,50,13,2,4,38,0,3,29,32,0,1,0,4,7,,1,SBH2,SBH2
masud22,2022,1,Fukuoka Hawks,Western League,80,0,220,32,63,7,2,3,27,2,4,34,29,1,7,12,2,2,,1,SBH2,SBH2
matay22,2022,1,Fukuoka Hawks,Western League,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBH2,SBH2
matsu22,2022,1,Fukuoka Hawks,Western League,12,0,26,2,7,0,2,1,7,0,0,1,6,0,0,0,0,0,,1,SBH2,SBH2
matsu22,2022,1,Fukuoka Hawks,Western League,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBH2,SBH2
mimor22,2022,1,Fukuoka Hawks,Western League,6,0,17,5,6,1,1,0,0,2,0,1,2,0,2,0,0,0,,1,SBH2,SBH2
miura22,2022,1,Fukuoka Hawks,Western League,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBH2,SBH2
mizut22,2022,1,Fukuoka Hawks,Western League,13,0,39,4,10,0,0,1,3,0,0,1,12,0,2,0,0,1,,1,SBH2,SBH2
moriy22,2022,1,Fukuoka Hawks,Western League,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBH2,SBH2
murak22,2022,1,Fukuoka Hawks,Western League,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBH2,SBH2
nakam22,2022,1,Fukuoka Hawks,Western League,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBH2,SBH2
nakam22,2022,1,Fukuoka Hawks,Western League,1,0,3,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,,1,SBH2,SBH2
nakam22,2022,1,Fukuoka Hawks,Western League,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBH2,SBH2
nakat22,2022,1,Fukuoka Hawks,Western League,36,0,112,18,30,6,0,1,11,1,1,3,21,0,0,3,1,1,,1,SBH2,SBH2
nakat22,2022,1,Fukuoka Hawks,Western League,76,0,199,27,42,7,2,4,25,0,1,23,52,0,4,0,2,1,,1,SBH2,SBH2
nomur22,2022,1,Fukuoka Hawks,Western League,52,0,134,23,39,5,2,2,18,2,0,25,15,0,0,2,0,4,,1,SBH2,SBH2
nomur22,2022,1,Fukuoka Hawks,Western League,6,0,21,1,5,1,0,0,0,3,1,2,3,0,0,1,0,0,,1,SBH2,SBH2
ogata22,2022,1,Fukuoka Hawks,Western League,68,0,158,32,41,6,3,1,14,17,5,17,41,0,1,3,2,1,,1,SBH2,SBH2
ogata22,2022,1,Fukuoka Hawks,Western League,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBH2,SBH2
ohshi22,2022,1,Fukuoka Hawks,Western League,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBH2,SBH2
ohtak22,2022,1,Fukuoka Hawks,Western League,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBH2,SBH2
ohzek22,2022,1,Fukuoka Hawks,Western League,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBH2,SBH2
okamo22,2022,1,Fukuoka Hawks,Western League,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBH2,SBH2
okumu22,2022,1,Fukuoka Hawks,Western League,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBH2,SBH2
reaco22,2022,1,Fukuoka Hawks,Western League,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBH2,SBH2
sasag22,2022,1,Fukuoka Hawks,Western League,70,0,190,14,37,11,3,4,23,2,3,13,71,0,2,1,1,3,,1,SBH2,SBH2
satoh22,2022,1,Fukuoka Hawks,Western League,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBH2,SBH2
satoh22,2022,1,Fukuoka Hawks,Western League,24,0,60,14,21,8,0,1,9,5,1,4,16,0,2,2,0,0,,1,SBH2,SBH2
satoh22,2022,1,Fukuoka Hawks,Western League,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBH2,SBH2
senga22,2022,1,Fukuoka Hawks,Western League,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBH2,SBH2
shige22,2022,1,Fukuoka Hawks,Western League,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBH2,SBH2
shiin22,2022,1,Fukuoka Hawks,Western League,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBH2,SBH2
shuto22,2022,1,Fukuoka Hawks,Western League,18,0,40,9,14,1,1,0,3,2,0,3,9,0,0,1,0,2,,1,SBH2,SBH2
stewa22,2022,1,Fukuoka Hawks,Western League,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBH2,SBH2
sugiy22,2022,1,Fukuoka Hawks,Western League,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBH2,SBH2
sunag22,2022,1,Fukuoka Hawks,Western League,93,0,315,58,73,15,1,29,84,0,2,45,115,1,12,1,2,4,,1,SBH2,SBH2
takah22,2022,1,Fukuoka Hawks,Western League,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBH2,SBH2
takah22,2022,1,Fukuoka Hawks,Western League,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBH2,SBH2
takat22,2022,1,Fukuoka Hawks,Western League,44,0,83,13,22,1,0,1,9,1,0,14,19,0,0,0,0,1,,1,SBH2,SBH2
taked22,2022,1,Fukuoka Hawks,Western League,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBH2,SBH2
tanak22,2022,1,Fukuoka Hawks,Western League,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBH2,SBH2
tanig22,2022,1,Fukuoka Hawks,Western League,19,0,41,4,6,0,1,0,5,0,0,3,10,0,0,0,2,0,,1,SBH2,SBH2
tanou22,2022,1,Fukuoka Hawks,Western League,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBH2,SBH2
taura22,2022,1,Fukuoka Hawks,Western League,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBH2,SBH2
uebay22,2022,1,Fukuoka Hawks,Western League,2,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,SBH2,SBH2
umino22,2022,1,Fukuoka Hawks,Western League,14,0,49,3,15,2,0,1,5,1,0,4,8,0,0,2,0,0,,1,SBH2,SBH2
wadat22,2022,1,Fukuoka Hawks,Western League,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBH2,SBH2
watan22,2022,1,Fukuoka Hawks,Western League,68,0,172,29,53,10,5,4,23,4,1,32,52,0,3,3,0,1,,1,SBH2,SBH2
yamam22,2022,1,Fukuoka Hawks,Western League,7,0,11,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,,1,SBH2,SBH2
yanag22,2022,1,Fukuoka Hawks,Western League,11,0,35,7,17,3,1,0,7,0,0,3,5,0,0,0,0,0,,1,SBH2,SBH2
yanag22,2022,1,Fukuoka Hawks,Western League,1,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,,1,SBH2,SBH2
abeto22,2022,1,Hiroshima Carp,Western League,37,0,76,7,28,6,0,1,8,0,0,9,15,0,1,0,1,0,,1,HRC2,HRC2
aduwa22,2022,1,Hiroshima Carp,Western League,20,0,12,0,2,0,0,0,0,0,0,0,6,0,0,1,0,0,,1,HRC2,HRC2
akiya22,2022,1,Hiroshima Carp,Western League,6,0,16,1,6,1,0,0,2,0,0,1,5,0,0,0,0,1,,1,HRC2,HRC2
ander22,2022,1,Hiroshima Carp,Western League,4,0,1,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,,1,HRC2,HRC2
chono22,2022,1,Hiroshima Carp,Western League,23,0,48,9,19,5,0,3,13,0,0,11,12,0,0,0,0,1,,1,HRC2,HRC2
corni22,2022,1,Hiroshima Carp,Western League,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,HRC2,HRC2
endoh22,2022,1,Hiroshima Carp,Western League,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,HRC2,HRC2
franz22,2022,1,Hiroshima Carp,Western League,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,HRC2,HRC2
fujii22,2022,1,Hiroshima Carp,Western League,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,HRC2,HRC2
futam22,2022,1,Hiroshima Carp,Western League,62,0,199,17,49,11,1,3,18,0,1,10,46,0,2,2,0,5,,1,HRC2,HRC2
hatsu22,2022,1,Hiroshima Carp,Western League,66,0,240,32,61,6,1,1,16,16,5,40,52,1,0,5,0,5,,1,HRC2,HRC2
hayas22,2022,1,Hiroshima Carp,Western League,102,0,360,25,78,15,0,2,27,1,0,32,92,1,2,1,4,7,,1,HRC2,HRC2
horie22,2022,1,Hiroshima Carp,Western League,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,HRC2,HRC2
ichio22,2022,1,Hiroshima Carp,Western League,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,HRC2,HRC2
ishih22,2022,1,Hiroshima Carp,Western League,44,0,128,19,31,6,1,4,9,0,0,14,21,0,3,3,0,5,,1,HRC2,HRC2
isomu22,2022,1,Hiroshima Carp,Western League,13,0,40,7,12,3,0,0,4,0,0,4,7,0,1,1,0,1,,1,HRC2,HRC2
kemna22,2022,1,Hiroshima Carp,Western League,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,HRC2,HRC2
kikuc22,2022,1,Hiroshima Carp,Western League,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,HRC2,HRC2
kinos22,2022,1,Hiroshima Carp,Western League,79,0,225,26,56,10,0,3,32,1,0,17,37,0,2,1,3,5,,1,HRC2,HRC2
kobay22,2022,1,Hiroshima Carp,Western League,8,0,2,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,1,HRC2,HRC2
kuria22,2022,1,Hiroshima Carp,Western League,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,HRC2,HRC2
maeka22,2022,1,Hiroshima Carp,Western League,50,0,86,11,17,3,2,0,11,2,0,10,15,1,0,3,2,1,,1,HRC2,HRC2
matsu22,2022,1,Hiroshima Carp,Western League,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,HRC2,HRC2
matsu22,2022,1,Hiroshima Carp,Western League,4,0,9,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,1,HRC2,HRC2
mcbro22,2022,1,Hiroshima Carp,Western League,3,0,9,1,1,0,0,1,1,0,0,2,1,0,0,0,0,0,,1,HRC2,HRC2
miyos22,2022,1,Hiroshima Carp,Western League,57,0,73,7,13,5,0,2,13,1,0,7,21,0,1,2,0,2,,1,HRC2,HRC2
mochi22,2022,1,Hiroshima Carp,Western League,56,0,138,8,27,6,0,3,10,0,0,9,48,0,4,3,2,1,,1,HRC2,HRC2
moris22,2022,1,Hiroshima Carp,Western League,13,0,7,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,,1,HRC2,HRC2
moriu22,2022,1,Hiroshima Carp,Western League,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,HRC2,HRC2
nakag22,2022,1,Hiroshima Carp,Western League,46,0,69,4,19,3,0,1,5,0,0,2,26,0,1,2,0,1,,1,HRC2,HRC2
nakam22,2022,1,Hiroshima Carp,Western League,28,0,93,13,24,4,0,3,8,4,1,9,18,0,3,4,0,0,,1,HRC2,HRC2
nakam22,2022,1,Hiroshima Carp,Western League,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,HRC2,HRC2
nakam22,2022,1,Hiroshima Carp,Western League,48,0,153,18,45,11,2,2,17,6,2,6,18,0,1,0,2,1,,1,HRC2,HRC2
nakam22,2022,1,Hiroshima Carp,Western League,20,0,15,1,4,2,0,0,2,0,0,0,4,0,0,2,0,1,,1,HRC2,HRC2
nakat22,2022,1,Hiroshima Carp,Western League,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,HRC2,HRC2
nakaz22,2022,1,Hiroshima Carp,Western League,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,HRC2,HRC2
namik22,2022,1,Hiroshima Carp,Western League,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,HRC2,HRC2
niras22,2022,1,Hiroshima Carp,Western League,98,0,344,32,82,11,1,2,23,2,1,18,43,0,1,10,2,12,,1,HRC2,HRC2
nishi22,2022,1,Hiroshima Carp,Western League,4,0,9,1,3,1,0,0,0,0,0,1,4,0,0,0,0,0,,1,HRC2,HRC2
nomat22,2022,1,Hiroshima Carp,Western League,17,0,53,7,19,4,1,1,6,0,0,9,8,0,0,2,0,1,,1,HRC2,HRC2
nomur22,2022,1,Hiroshima Carp,Western League,14,0,6,1,2,0,0,0,0,0,0,1,2,0,0,1,0,0,,1,HRC2,HRC2
ohmic22,2022,1,Hiroshima Carp,Western League,16,0,2,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,,1,HRC2,HRC2
ohmor22,2022,1,Hiroshima Carp,Western League,23,0,66,10,16,2,1,0,5,1,0,6,12,0,0,3,1,0,,1,HRC2,HRC2
sakat22,2022,1,Hiroshima Carp,Western League,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,HRC2,HRC2
shima22,2022,1,Hiroshima Carp,Western League,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,HRC2,HRC2
shiny22,2022,1,Hiroshima Carp,Western League,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,HRC2,HRC2
shira22,2022,1,Hiroshima Carp,Western League,21,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,HRC2,HRC2
shozu22,2022,1,Hiroshima Carp,Western League,75,0,248,30,65,10,4,8,40,2,4,22,60,0,1,0,4,5,,1,HRC2,HRC2
sonek22,2022,1,Hiroshima Carp,Western League,9,0,11,3,5,1,0,0,2,0,1,1,3,0,0,0,1,0,,1,HRC2,HRC2
sueka22,2022,1,Hiroshima Carp,Western League,51,0,159,22,36,7,0,6,14,0,0,17,46,0,5,0,0,5,,1,HRC2,HRC2
takag22,2022,1,Hiroshima Carp,Western League,22,0,34,1,4,0,0,0,1,0,0,4,8,0,0,1,0,2,,1,HRC2,HRC2
takah22,2022,1,Hiroshima Carp,Western League,12,0,9,0,1,0,0,0,1,0,0,0,3,0,0,1,0,0,,1,HRC2,HRC2
tamam22,2022,1,Hiroshima Carp,Western League,6,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,1,HRC2,HRC2
tamur22,2022,1,Hiroshima Carp,Western League,43,0,130,5,24,4,1,0,11,1,0,7,38,0,0,0,2,2,,1,HRC2,HRC2
tanak22,2022,1,Hiroshima Carp,Western League,39,0,126,12,31,4,3,0,8,4,1,20,27,0,2,1,0,2,,1,HRC2,HRC2
tanak22,2022,1,Hiroshima Carp,Western League,26,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,HRC2,HRC2
todat22,2022,1,Hiroshima Carp,Western League,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,HRC2,HRC2
tokod22,2022,1,Hiroshima Carp,Western League,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,HRC2,HRC2
turle22,2022,1,Hiroshima Carp,Western League,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,HRC2,HRC2
uemot22,2022,1,Hiroshima Carp,Western League,3,0,6,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,,1,HRC2,HRC2
ugusa22,2022,1,Hiroshima Carp,Western League,49,0,171,18,40,5,4,4,20,3,3,10,41,0,3,0,0,1,,1,HRC2,HRC2
yabut22,2022,1,Hiroshima Carp,Western League,21,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,HRC2,HRC2
yamag22,2022,1,Hiroshima Carp,Western League,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,HRC2,HRC2
