playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP,GO,AO,QS,BS,Holds,SvOpp,NumberOfPitches,BABIP AB Against,H-HR actual,MLB pBABIP,career_babip_actual_500_ab_minimum,1yr_babip_actual_100_ab_minimum,3yr_babip_actual_300_ab_minimum,5yr_babip_actual_500_ab_minimum,career_babip_aactual_500_ab_minimum_Relative,1yr_babip_aactual_100_ab_minimum_Relative,3yr_babip_actual_300_ab_minimum_Relative,5yr_babip_actual_500_ab_minimum_Relative,career_babip_actual_1000_ab_minimum,1yr_babip_actual_200_ab_minimum,3yr_babip_actual_600_ab_minimum,5yr_babip_actual_1000_ab_minimum,career_babip_actual_1000_ab_minimum_Relative,1yr_babip_actual_200_ab_minimum_Relative,3yr_babip_actual_600_ab_minimum_Relative,5yr_babip_actual_1000_ab_minimum_Relative,IP,BF
nishish07,1962,1,NKH,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
nishish07,1963,1,NKH,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
nishish07,1964,1,NKH,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
nishish07,1965,1,NKH,NL,0,1,3,3,0,0,0,30,13,10,3,3,4,,9.0,,0,2,0,48,0,11,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,10.0,48
nishish07,1966,1,NKH,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
nishish07,1967,1,NKH,NL,2,4,19,6,1,1,0,183,45,13,5,20,27,,1.92,,0,1,0,243,9,17,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,61.0,243
nishish07,1968,1,NKH,NL,1,0,8,0,0,0,0,39,18,11,4,9,6,,7.62,,0,2,0,66,3,12,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,13.0,66
nishish07,1969,1,NKH,NL,0,0,10,1,0,0,0,42,17,7,5,2,7,,4.5,,1,0,0,60,5,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,14.0,60
nishish07,1970,1,NKH,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
nishish07,1971,1,NKH,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
nishish07,1972,1,NKH,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
nishish07,1973,1,NKH,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
nishish07,1974,1,NKH,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
nishish07,1975,1,NKH,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
nishish07,1976,1,NKH,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
nishish07,1977,1,NKH,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
nishish07,1978,1,NKH,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
nishish08,1962,1,HNT,AL,0,0,3,0,0,0,0,15,5,1,0,2,3,,1.8,,0,0,0,22,2,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,5.0,22
nishish08,1963,1,HNT,AL,0,0,4,0,0,0,0,21,10,3,1,0,3,,3.86,,0,0,0,29,2,4,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,7.0,29
nishish08,1964,1,HNT,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
nishish10,1954,1,OST,AL,0,0,2,0,0,0,0,7,2,1,0,0,1,,3.0,,0,0,0,11,0,2,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,2.1,11
nishish10,1955,1,OST,AL,0,2,13,6,0,0,0,86,27,12,2,24,24,,3.72,,2,1,0,129,5,14,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,28.2,129
nishish10,1956,1,OST,AL,3,3,29,19,1,1,0,269,73,28,4,30,47,,2.8,,3,3,0,366,3,33,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,89.2,366
nishish10,1957,1,OST,AL,1,2,15,3,1,0,0,115,45,20,4,10,19,,4.62,,0,0,0,167,6,24,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,38.1,167
nishish10,1958,1,OST,AL,11,10,40,25,6,3,0,567,159,57,17,46,100,,2.71,,5,3,0,766,3,65,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,189.0,766
nishish10,1959,1,OST,AL,8,9,37,21,4,2,0,420,122,53,7,39,67,,3.41,,2,3,0,574,3,62,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,140.0,574
nishish10,1960,1,OST,AL,4,4,32,15,2,1,0,270,69,23,6,29,50,,2.3,,1,1,0,362,4,27,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,90.0,362
nishish10,1961,1,CHD,AL,6,5,39,11,2,2,0,313,94,36,6,28,54,,3.09,,0,1,0,418,7,40,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,104.1,418
nishish10,1962,1,CHD,AL,3,1,22,3,0,0,0,117,34,13,3,8,18,,3.0,,0,1,0,156,5,13,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,39.0,156
nishish10,1963,1,CHD,AL,2,2,25,2,0,0,0,153,44,17,3,18,19,,3.0,,1,2,0,203,11,19,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,51.0,203
nishish10,1964,1,CHD,AL,1,0,17,2,0,0,0,75,22,8,1,13,7,,2.88,,0,0,0,108,4,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,25.0,108
nishish10,1965,1,CHD,AL,0,2,25,1,0,0,0,60,20,3,1,4,9,,1.35,,0,2,0,79,5,4,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,20.0,79
nishita01,2018,1,NPH,NL,2,2,26,0,0,0,1,69,21,9,1,12,25,,3.52,,1,2,0,102,6,9,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,23.0,102
nishita01,2019,1,NPH,NL,1,0,35,0,0,0,0,134,40,19,6,20,55,,3.83,,3,3,0,196,9,22,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,44.2,196
nishita01,2020,1,NPH,NL,0,0,16,2,0,0,0,77,23,13,4,14,29,,4.56,,0,2,0,115,3,14,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,25.2,115
nishita01,2021,1,NPH,NL,0,0,27,0,0,0,0,93,33,12,2,12,32,,3.48,,0,3,1,139,14,16,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,31.0,139
nishita01,2022,1,NPH,NL,0,0,18,0,0,0,0,65,22,12,4,10,25,,4.98,,1,1,0,94,5,15,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,21.2,94
nishita01,2023,1,LTM,NL,4,0,44,0,0,0,0,130,28,6,2,16,41,,1.25,,3,1,0,174,9,7,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,43.1,174
nishita01,2024,1,LTM,NL,0,0,17,0,0,0,0,53,18,13,1,10,15,,6.62,,3,0,0,80,3,13,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,17.2,80
nishita01,2025,1,LTM,NL,0,0,1,0,0,0,0,2,4,3,0,2,1,,40.5,,0,0,0,8,0,3,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0.2,8
nishita03,1990,1,YKS,AL,10,7,31,25,7,2,1,532,191,80,23,53,132,,4.06,,4,6,1,760,3,88,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,177.1,760
nishita03,1991,1,YKS,AL,15,8,30,29,15,6,0,685,202,71,17,73,134,,2.8,,8,7,0,934,0,74,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,228.1,934
nishita03,1992,1,YKS,AL,14,13,31,27,9,2,0,602,199,88,17,77,124,,3.95,,12,6,0,867,1,94,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,200.2,867
nishita03,1993,1,YKS,AL,11,6,26,23,2,0,1,464,148,64,14,42,98,,3.72,,7,5,1,646,2,71,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,154.2,646
nishita03,1994,1,YKS,AL,6,9,22,19,3,1,0,373,116,47,14,53,72,,3.4,,3,6,0,527,0,52,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,124.1,527
nishita03,1995,1,KNB,NL,5,9,22,20,4,0,0,341,115,59,9,60,45,,4.67,,3,3,0,498,0,66,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,113.2,498
nishita03,1996,1,KNB,NL,0,1,4,3,0,0,0,39,16,11,0,8,6,,7.62,,1,0,0,61,1,11,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,13.0,61
nishita03,1997,1,KNB,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
nishita03,1998,1,DHH,NL,10,10,25,24,3,0,0,458,163,57,18,60,69,,3.36,,10,4,3,670,1,72,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,152.2,670
nishita03,1999,1,DHH,NL,4,3,11,11,0,0,0,174,58,28,8,21,34,,4.34,,6,1,0,252,0,33,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,58.0,252
nishita03,2000,1,DHH,NL,0,0,1,1,0,0,0,12,5,4,1,4,2,,9.0,,0,1,0,19,0,4,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,4.0,19
nishita03,2001,1,DHH,NL,0,2,2,2,0,0,0,22,12,7,2,2,3,,8.59,,0,0,0,35,0,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,7.1,35
nishita04,1975,1,YMG,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
nishita04,1976,1,YMG,AL,0,0,1,0,0,0,0,3,3,3,1,1,0,,27.0,,0,0,0,6,1,3,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1.0,6
nishita04,1977,1,YMG,AL,8,5,47,7,2,1,4,354,115,35,10,31,54,,2.67,,1,5,0,486,19,44,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,118.0,486
nishita04,1978,1,YMG,AL,4,3,56,12,2,0,2,388,136,54,9,42,64,,3.77,,8,2,0,553,13,58,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,129.1,553
nishita04,1979,1,YMG,AL,8,4,44,17,5,1,6,459,143,47,13,38,85,,2.76,,4,6,0,631,13,54,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,153.0,631
nishita04,1980,1,YMG,AL,14,14,36,30,15,2,2,666,223,64,20,40,118,,2.59,,0,2,1,906,3,74,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,222.0,906
nishita04,1981,1,YMG,AL,18,12,34,34,14,3,0,773,232,74,23,55,126,,2.58,,0,3,0,1020,0,84,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,257.2,1020
nishita04,1982,1,YMG,AL,15,10,37,33,14,0,1,786,252,75,22,64,124,,2.58,,0,6,1,1093,3,93,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,262.0,1093
nishita04,1983,1,YMG,AL,15,10,32,32,13,2,0,718,265,102,29,45,122,,3.84,,0,4,0,1013,0,116,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,239.1,1013
nishita04,1984,1,YMG,AL,15,11,31,28,17,2,0,674,218,78,24,55,91,,3.12,,0,2,0,923,1,91,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,224.2,923
nishita04,1985,1,YMG,AL,10,8,33,26,8,2,2,509,184,76,26,44,66,,4.03,,0,1,1,717,4,91,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,169.2,717
nishita04,1986,1,YMG,AL,7,8,22,20,3,1,0,312,114,45,9,24,33,,3.89,,1,2,0,445,1,50,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,104.0,445
nishita04,1987,1,YMG,AL,8,8,26,20,3,2,0,390,131,53,19,22,67,,3.67,,1,7,0,544,3,64,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,130.0,544
nishita04,1988,1,YMG,AL,4,3,15,9,1,0,0,194,60,28,3,12,35,,3.9,,0,2,0,261,3,30,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,64.2,261
nishita04,1989,1,CHD,AL,20,6,30,30,15,5,0,740,231,67,22,39,96,,2.44,,1,12,0,979,0,73,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,246.2,979
nishita04,1990,1,CHD,AL,11,9,25,25,6,2,0,523,193,63,12,22,71,,3.25,,2,6,0,726,0,80,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,174.1,726
nishita04,1991,1,CHD,AL,2,1,6,6,1,0,0,119,37,14,2,8,23,,3.18,,1,0,0,157,0,16,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,39.2,157
nishita04,1992,1,CHD,AL,1,11,16,14,2,0,0,227,104,41,15,13,25,,4.88,,0,2,1,336,1,45,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,75.2,336
nishita04,1993,1,OBW,NL,5,5,13,12,1,0,0,196,83,32,2,14,39,,4.41,,0,2,1,284,1,39,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,65.1,284
nishita04,1994,1,YMG,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
nishite02,1970,1,YKA,AL,1,3,20,7,1,1,0,194,57,20,6,14,27,,2.77,,0,2,0,259,6,23,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,64.2,259
nishite02,1971,1,YKA,AL,5,7,26,12,6,2,0,322,82,31,7,36,53,,2.61,,1,2,1,432,8,38,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,107.1,432
nishite02,1972,1,YKA,AL,9,5,32,21,5,1,0,394,117,53,14,54,61,,3.64,,1,5,0,560,5,61,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,131.1,560
nishite02,1973,1,YKA,AL,2,3,30,12,1,0,0,281,82,33,9,33,52,,3.16,,1,5,0,391,9,38,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,93.2,391
nishite02,1974,1,YKS,AL,11,6,35,25,3,0,1,459,131,54,16,53,72,,3.18,,0,1,0,626,7,63,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,153.0,626
nishite02,1975,1,YKS,AL,9,15,43,21,1,0,0,535,152,67,17,57,90,,3.39,,1,7,1,734,10,77,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,178.1,734
nishite02,1976,1,YKS,AL,0,7,32,11,0,0,0,239,89,43,14,23,47,,4.84,,0,4,0,346,10,48,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,79.2,346
nishite02,1977,1,YKS,AL,3,2,30,3,0,0,2,174,47,24,5,24,38,,3.72,,2,1,0,239,12,24,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,58.0,239
nishite02,1978,1,YKS,AL,1,0,30,8,0,0,1,199,78,45,12,21,38,,6.14,,0,2,0,292,6,49,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,66.1,292
nishite02,1979,1,YKS,AL,3,2,43,0,0,0,0,210,74,28,14,20,39,,3.6,,0,2,0,295,8,33,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,70.0,295
nishite02,1980,1,YKS,AL,5,1,29,6,2,1,0,237,65,24,8,25,57,,2.73,,1,2,1,318,10,28,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,79.0,318
nishite02,1981,1,YKS,AL,5,5,47,3,0,0,4,282,99,41,11,23,51,,3.93,,1,5,1,396,23,42,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,94.0,396
nishite02,1982,1,YKS,AL,0,3,22,0,0,0,1,81,39,17,1,11,21,,5.67,,1,1,0,131,6,19,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,27.0,131
nishite02,1983,1,LTO,NL,3,4,34,1,0,0,0,151,56,34,8,29,39,,6.08,,1,3,0,235,9,37,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,50.1,235
nishite02,1984,1,LTO,NL,6,3,37,0,0,0,8,131,40,17,6,13,20,,3.5,,0,3,0,177,34,18,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,43.2,177
nishite02,1985,1,LTO,NL,0,0,25,0,0,0,3,119,48,26,7,17,22,,5.9,,0,0,0,183,14,31,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,39.2,183
nishite02,1986,1,LTO,NL,0,0,16,0,0,0,0,61,16,6,1,3,11,,2.66,,0,1,0,75,2,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,20.1,75
nishite02,1987,1,CHD,AL,0,0,11,0,0,0,0,41,14,5,3,5,6,,3.29,,1,0,1,56,2,5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,13.2,56
nishito02,1977,1,LTO,NL,5,2,26,8,0,0,1,273,100,43,11,18,49,,4.25,,0,6,0,386,8,45,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,91.0,386
nishito02,1978,1,LTO,NL,9,6,32,16,5,0,0,380,123,60,23,33,67,,4.25,,1,10,0,535,6,70,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,126.2,535
nishito02,1979,1,LTO,NL,9,11,30,25,10,1,0,539,170,80,18,57,87,,4.0,,0,19,0,763,4,89,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,179.2,763
nishito02,1980,1,LTO,NL,17,8,29,27,17,5,0,626,193,74,35,49,94,,3.19,,0,18,0,853,1,85,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,208.2,853
nishito02,1981,1,LTO,NL,13,10,29,29,8,2,0,559,183,84,25,47,80,,4.06,,1,18,0,793,0,90,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,186.1,793
nishito02,1982,1,LTO,NL,9,14,27,27,12,1,0,535,194,87,25,46,102,,4.4,,0,11,0,765,0,97,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,178.1,765
nishito02,1983,1,LTO,NL,5,13,28,23,8,1,0,432,162,81,25,41,57,,5.06,,0,13,0,631,3,89,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,144.0,631
nishito02,1984,1,LTO,NL,13,11,29,29,13,2,0,641,202,88,31,61,113,,3.71,,1,13,2,886,0,98,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,213.2,886
nishito02,1985,1,LTO,NL,12,13,30,30,9,1,0,594,218,95,35,44,103,,4.32,,0,12,1,852,0,116,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,198.0,852
nishito02,1986,1,LTO,NL,10,12,25,24,5,1,0,428,162,79,20,29,68,,4.98,,0,13,0,615,0,86,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,142.2,615
nishito02,1987,1,LTO,NL,7,7,18,18,4,1,0,329,112,39,11,23,52,,3.2,,0,5,1,459,0,43,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,109.2,459
nishito02,1988,1,LTO,NL,1,1,31,3,0,0,0,113,40,17,3,9,18,,4.06,,0,4,1,157,5,19,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,37.2,157
nishito05,1952,1,YMG,AL,3,1,21,9,2,0,0,226,69,27,6,25,30,,3.2,,1,3,0,312,6,42,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,75.1,312
nishito05,1953,1,YMG,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
nishito05,1955,1,YMG,AL,1,2,10,3,1,1,0,116,26,9,2,8,21,,2.08,,0,0,0,149,4,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,38.2,149
nishito05,1958,1,TOF,NL,16,19,48,36,16,5,0,866,226,74,12,68,184,,2.3,,4,4,1,1132,8,91,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,288.2,1132
nishito05,1959,1,TOF,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
nishito05,1960,1,DMO,NL,1,0,9,7,1,0,0,89,31,10,1,5,5,,3.0,,0,1,0,121,1,13,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,29.2,121
nishito05,1961,1,DMO,NL,9,6,32,15,2,0,0,338,113,42,11,31,54,,3.35,,0,7,0,475,6,50,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,112.2,475
nishito05,1963,1,KKS,AL,1,6,30,6,0,0,0,230,64,22,4,27,47,,2.57,,1,5,0,319,8,26,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,76.2,319
nishits02,1987,1,YKS,AL,0,2,27,2,1,0,0,144,47,20,6,18,36,,3.75,,2,1,0,202,14,21,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,48.0,202
nishits02,1988,1,YKS,AL,0,2,12,2,0,0,0,61,24,16,6,10,20,,7.08,,4,1,0,91,4,16,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,20.1,91
nishits02,1989,1,YKS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
nishits02,1990,1,YKS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
nishits02,1991,1,YKS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
nishits02,1992,1,YKS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
nishits02,1993,1,OBW,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
nishits02,1994,1,OBW,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
nishiyo01,1994,1,YBS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
nishiyo01,1995,1,YBS,AL,0,0,1,0,0,0,0,0,2,3,0,2,0,,,,0,0,0,4,0,3,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0.0,4
nishiyo01,1996,1,YBS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
nishiyo01,1997,1,YBS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
nishiyo01,1998,1,YBS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
nishiyo02,1986,1,NKH,NL,10,10,26,22,9,1,1,479,165,69,18,44,75,,3.89,,0,4,1,682,2,77,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,159.2,682
nishiyo02,1987,1,NKH,NL,7,10,23,20,4,0,0,367,151,76,19,55,60,,5.59,,1,3,0,564,0,84,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,122.1,564
nishiyo02,1988,1,NKH,NL,6,10,28,26,6,1,0,418,149,70,23,58,68,,4.52,,2,2,0,618,1,88,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,139.1,618
nishiyo02,1989,1,DHH,NL,1,6,23,11,1,0,0,189,83,48,13,37,22,,6.86,,2,1,0,310,1,53,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,63.0,310
nishiyo02,1990,1,DHH,NL,1,3,5,4,1,0,0,43,16,12,4,7,5,,7.53,,1,0,0,65,0,12,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,14.1,65
nishiyo02,1991,1,HNT,AL,0,0,5,1,0,0,0,30,11,5,1,5,8,,4.5,,0,1,0,47,2,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,10.0,47
nishiyo02,1992,1,HNT,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
nishiyu02,2024,1,YMG,AL,1,3,28,1,0,0,1,92,22,13,2,14,25,,3.82,,0,0,0,126,1,14,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,30.2,126
nishiyu02,2025,1,YMG,AL,2,3,15,7,0,0,0,160,58,25,6,11,45,,4.22,,1,2,0,228,2,26,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,53.1,228
nishiyu03,2014,1,RKE,NL,3,0,46,0,0,0,0,145,41,17,3,29,51,,3.17,,2,1,0,211,16,22,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,48.1,211
nishiyu03,2015,1,RKE,NL,1,1,13,0,0,0,0,35,15,11,1,10,8,,8.49,,2,3,0,62,4,13,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,11.2,62
nishiyu03,2016,1,RKE,NL,3,0,29,0,0,0,0,79,18,13,0,20,32,,4.44,,0,1,0,115,10,14,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,26.1,115
nishiyu03,2017,1,RKE,NL,1,0,8,0,0,0,0,28,6,3,1,4,10,,2.89,,2,0,0,37,3,3,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,9.1,37
nishiyu03,2018,1,RKE,NL,0,0,7,0,0,0,0,28,7,4,1,9,10,,3.86,,2,1,0,41,2,4,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,9.1,41
nishiyu03,2019,1,RKE,NL,1,0,14,0,0,0,0,49,18,14,0,17,21,,7.71,,0,1,0,84,9,15,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,16.1,84
nishiyu04,2009,1,LTM,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
nishiyu04,2010,1,LTM,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,-,0
