playerID,yearID,stint,teamID,lgID,POS,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
kantota01,1976,1,CHD,AL,3B,1,,,1,0,0,0,,,,,
kantota01,1977,1,CHD,AL,2B,17,,,20,21,0,4,,,,,
kantota01,1977,1,CHD,AL,SS,1,,,0,1,0,0,,,,,
kantota01,1978,1,CHD,AL,1B,2,,,2,0,0,0,,,,,
kantota01,1978,1,CHD,AL,2B,31,,,37,45,2,11,,,,,
kantota01,1978,1,CHD,AL,3B,14,,,11,16,1,1,,,,,
kantota01,1979,1,CHD,AL,2B,4,,,2,3,0,1,,,,,
kantota01,1980,1,CHD,AL,1B,1,,,3,1,0,1,,,,,
kantota01,1980,1,CHD,AL,2B,9,,,11,23,0,1,,,,,
kantota01,1980,1,CHD,AL,3B,9,,,5,25,2,3,,,,,
kantota01,1981,1,CHD,AL,1B,12,,,24,0,0,4,,,,,
kantota01,1981,1,CHD,AL,2B,5,,,2,2,0,0,,,,,
kantota01,1981,1,CHD,AL,3B,7,,,2,3,0,0,,,,,
kanzaya01,1951,1,SKR,AL,C,1,,,0,0,0,0,0,,,,
kanzaya01,1952,1,SKR,AL,C,4,,,5,0,1,0,1,,,,
kanzaya01,1954,1,HRC,AL,C,2,,,4,0,2,0,0,,,,
kaokury01,1959,1,HKB,NL,3B,10,,,5,7,6,4,,,,,
kaokury01,1959,1,HKB,NL,RF,5,,,5,0,0,0,,,,,
kaokury01,1960,1,HKB,NL,3B,4,,,0,2,1,0,,,,,
kaokury01,1960,1,HKB,NL,RF,28,,,29,1,0,0,,,,,
kaokury01,1961,1,HKB,NL,RF,5,,,6,1,1,0,,,,,
kaplega01,2005,1,YMG,AL,CF,35,,,55,1,0,0,,,,,
karakyu01,2008,1,LTM,NL,P,15,,,3,8,1,1,,,,,
karakyu01,2009,1,LTM,NL,P,21,,,7,24,0,1,,,,,
karakyu01,2010,1,LTM,NL,P,11,,,4,8,0,0,,,,,
karakyu01,2011,1,LTM,NL,P,24,,,6,31,0,1,,,,,
karakyu01,2012,1,LTM,NL,P,12,,,4,14,0,1,,,,,
karakyu01,2013,1,LTM,NL,P,27,,,5,25,1,2,,,,,
karakyu01,2014,1,LTM,NL,P,23,,,3,27,0,2,,,,,
karakyu01,2015,1,LTM,NL,P,12,,,3,7,2,0,,,,,
karakyu01,2016,1,LTM,NL,P,15,,,10,17,0,4,,,,,
karakyu01,2017,1,LTM,NL,P,21,,,9,22,2,0,,,,,
karakyu01,2018,1,LTM,NL,P,25,,,3,9,2,0,,,,,
karakyu01,2019,1,LTM,NL,P,40,,,0,11,0,0,,,,,
karakyu01,2020,1,LTM,NL,P,32,,,2,4,0,0,,,,,
karakyu01,2021,1,LTM,NL,P,38,,,0,7,0,0,,,,,
karakyu01,2022,1,LTM,NL,P,17,,,0,2,0,0,,,,,
karakyu01,2023,1,LTM,NL,P,6,,,2,0,0,0,,,,,
karakyu01,2024,1,LTM,NL,P,8,,,2,2,0,0,,,,,
karakyu01,2025,1,LTM,NL,P,2,,,0,2,0,0,,,,,
karasno01,1964,1,NKH,NL,CF,1,,,4,0,0,0,,,,,
karasno01,1965,1,NKH,NL,CF,44,,,37,0,0,0,,,,,
karasno01,1966,1,NKH,NL,CF,72,,,43,1,1,1,,,,,
karasno01,1967,1,NKH,NL,CF,59,,,52,3,0,0,,,,,
karasno01,1968,1,NKH,NL,2B,1,,,0,0,0,0,,,,,
karasno01,1968,1,NKH,NL,CF,9,,,3,0,0,0,,,,,
karasno01,1969,1,NKH,NL,CF,21,,,16,0,0,0,,,,,
karasno01,1970,1,NKH,NL,CF,1,,,0,0,0,0,,,,,
karaswa01,2009,1,RKE,NL,P,2,,,0,2,0,0,,,,,
karaswa01,2010,1,RKE,NL,P,12,,,0,4,0,0,,,,,
karaswa01,2012,1,RKE,NL,P,16,,,6,20,1,2,,,,,
karaswa01,2013,1,RKE,NL,P,11,,,3,10,0,1,,,,,
karaswa01,2014,1,RKE,NL,P,25,,,6,44,2,0,,,,,
karaswa01,2015,1,RKE,NL,P,14,,,6,16,0,1,,,,,
karaswa01,2016,1,RKE,NL,P,13,,,4,8,0,0,,,,,
karaswa01,2017,1,RKE,NL,P,19,,,1,15,0,1,,,,,
karaswa01,2018,1,RKE,NL,P,23,,,4,30,0,3,,,,,
karaswa01,2019,1,RKE,NL,P,27,,,4,25,0,0,,,,,
karaswa01,2020,1,RKE,NL,P,19,,,3,8,1,0,,,,,
karaswa01,2022,1,RKE,NL,P,17,,,7,18,0,1,,,,,
karaswa01,2023,1,RKE,NL,P,10,,,1,6,0,0,,,,,
karaswa01,2025,1,RKE,NL,P,2,,,0,0,0,0,,,,,
karithi01,1936,1,TKS,AL,2B,18,,,73,48,3,10,,,,,
karithi01,1936,2,TKS,AL,2B,28,,,113,106,11,34,,,,,
karithi01,1937,1,TKS,AL,2B,55,,,196,169,28,54,,,,,
karithi01,1937,1,TKS,AL,3B,5,,,7,9,1,2,,,,,
karithi01,1937,1,TKS,AL,SS,2,,,6,2,0,1,,,,,
karithi01,1937,2,TKS,AL,2B,46,,,182,171,11,52,,,,,
karithi01,1937,2,TKS,AL,SS,1,,,0,0,0,0,,,,,
karithi01,1938,1,TKS,AL,2B,35,,,144,91,9,26,,,,,
karithi01,1938,1,TKS,AL,P,1,,,0,0,0,0,,,,,
karithi01,1938,2,TKS,AL,2B,40,,,165,97,8,32,,,,,
karithi01,1939,1,TKS,AL,2B,95,,,363,299,35,86,,,,,
karithi01,1939,1,TKS,AL,P,6,,,0,7,0,0,,,,,
karithi01,1940,1,TKS,AL,2B,100,,,312,257,17,75,,,,,
karithi01,1940,1,TKS,AL,3B,1,,,1,1,0,0,,,,,
karithi01,1940,1,TKS,AL,P,2,,,0,1,0,0,,,,,
karithi01,1940,1,TKS,AL,RF,2,,,1,0,0,0,,,,,
karithi01,1940,1,TKS,AL,SS,4,,,11,12,2,2,,,,,
karithi01,1941,1,TYW,AL,2B,74,,,239,191,15,61,,,,,
karithi01,1941,1,TYW,AL,RF,3,,,5,0,0,0,,,,,
karithi01,1942,1,TYW,AL,2B,27,,,99,62,10,27,,,,,
karithi01,1942,2,EGL,AL,2B,18,,,56,54,5,21,,,,,
karithi01,1943,1,EGL,AL,2B,47,,,148,134,8,42,,,,,
karithi01,1943,1,EGL,AL,3B,2,,,1,0,1,0,,,,,
karithi01,1947,1,TKF,AL,2B,79,,,246,252,17,80,,,,,
karithi01,1947,1,TKF,AL,3B,5,,,2,4,2,1,,,,,
karithi01,1947,1,TKF,AL,SS,7,,,20,17,1,7,,,,,
karithi01,1948,1,TKF,AL,2B,23,,,53,43,3,9,,,,,
karithi01,1948,1,TKF,AL,SS,1,,,0,0,0,0,,,,,
karithi01,1950,1,MNO,NL,2B,2,,,8,4,2,3,,,,,
karithi01,1950,1,MNO,NL,3B,2,,,0,1,0,0,,,,,
karithi01,1950,1,MNO,NL,SS,16,,,16,28,4,11,,,,,
karithi01,1950,2,KNP,NL,2B,34,,,94,106,7,41,,,,,
karithi01,1950,2,KNP,NL,SS,1,,,0,0,1,0,,,,,
karithi01,1951,1,KNP,NL,2B,39,,,75,89,9,19,,,,,
karithi01,1951,1,KNP,NL,3B,5,,,3,11,2,3,,,,,
karithi01,1951,1,KNP,NL,SS,1,,,0,0,0,0,,,,,
kasahei01,1986,1,LTO,NL,P,2,,,0,1,0,0,,,,,
kasahei01,1987,1,LTO,NL,P,2,,,0,1,0,0,,,,,
kasahei01,1988,1,LTO,NL,P,6,,,1,1,0,0,,,,,
kasahei01,1989,1,LTO,NL,P,1,,,0,0,0,0,,,,,
kasahei01,1990,1,LTO,NL,P,2,,,0,1,0,0,,,,,
kasahei01,1991,1,LTO,NL,P,7,,,1,2,0,1,,,,,
kasahei01,1995,1,DHH,NL,P,2,,,0,0,0,0,,,,,
kasahka01,1948,1,NKH,AL,RF,140,,,263,15,5,3,,,,,
kasahka01,1949,1,NKH,AL,RF,135,,,240,9,9,2,,,,,
kasahka01,1950,1,NKH,NL,RF,107,,,167,12,5,0,,,,,
kasahka01,1951,1,NKH,NL,RF,67,,,97,2,1,1,,,,,
kasahka01,1952,1,NKH,NL,RF,77,,,107,5,2,3,,,,,
kasahka01,1953,1,NKH,NL,RF,10,,,5,1,0,0,,,,,
kasahka01,1954,1,TKU,NL,1B,129,,,1092,37,8,85,,,,,
kasahka01,1955,1,TKU,NL,1B,89,,,622,22,6,54,,,,,
kasahka01,1956,1,TKU,NL,1B,1,,,16,0,0,2,,,,,
kasahma01,1953,1,YMG,AL,P,8,,,0,0,0,0,,,,,
kasahma01,1954,1,YMG,AL,P,30,,,9,35,2,3,,,,,
kasahma01,1956,1,DES,NL,P,18,,,2,19,0,0,,,,,
kasahsh01,2017,1,CHD,AL,P,18,,,0,12,0,0,,,,,
kasahsh01,2018,1,CHD,AL,P,20,,,4,25,1,1,,,,,
kasahsh01,2019,1,CHD,AL,P,8,,,3,2,0,1,,,,,
kasahsh01,2021,1,CHD,AL,P,4,,,0,2,0,0,,,,,
kasahsh01,2022,1,CHD,AL,P,4,,,2,6,0,1,,,,,
kasahsh01,2023,1,DNB,AL,P,2,,,0,3,0,0,,,,,
kasahsh02,2012,1,YMG,AL,P,4,,,0,2,0,0,,,,,
kasahsh02,2013,1,YMG,AL,P,30,,,0,5,1,0,,,,,
kasahsh02,2014,1,YMG,AL,P,26,,,2,10,0,1,,,,,
kasahsh02,2015,1,YMG,AL,P,20,,,0,4,0,0,,,,,
kasahta01,2017,1,SBH,NL,P,6,,,1,1,0,0,,,,,
kasahta01,2018,1,SBH,NL,P,1,,,0,0,0,0,,,,,
kasaimi01,1990,1,HNT,AL,P,4,,,0,1,0,0,,,,,
kasaimi01,1991,1,HNT,AL,P,17,,,3,18,0,0,,,,,
kasaimi01,1992,1,HNT,AL,P,21,,,5,17,0,0,,,,,
kasaimi01,1993,1,HNT,AL,P,10,,,2,9,0,2,,,,,
kasaimi01,1994,1,HNT,AL,P,11,,,3,3,0,0,,,,,
kasaimi01,1995,1,HNT,AL,P,16,,,0,5,0,0,,,,,
kasaimi01,1996,1,HNT,AL,P,63,,,5,18,1,0,,,,,
kasaimi01,1997,1,HNT,AL,P,44,,,5,19,0,2,,,,,
kasaimi01,1998,1,HNT,AL,P,51,,,4,14,0,2,,,,,
kasaimi01,1999,1,HNT,AL,P,19,,,0,4,0,0,,,,,
kasaimi01,2000,1,HNT,AL,1B,5,,,2,0,0,0,,,,,
kasaimi01,2000,1,HNT,AL,P,43,,,2,9,0,1,,,,,
kasaimi01,2001,1,HNT,AL,P,32,,,2,6,0,0,,,,,
kasaita01,2018,1,DNB,AL,P,2,,,0,0,0,0,,,,,
kasaita01,2019,1,DNB,AL,P,16,,,2,3,0,0,,,,,
kasaita01,2020,1,DNB,AL,P,1,,,0,0,0,0,,,,,
kasaita01,2021,1,DNB,AL,P,1,,,0,0,0,0,,,,,
kasaito01,1943,1,HKB,AL,1B,47,,,431,5,5,30,,,,,
kasaito01,1946,1,CHD,AL,1B,7,,,45,2,1,3,,,,,
kasaito01,1946,1,CHD,AL,C,1,,,0,0,0,0,0,,,,
kasaito01,1946,1,CHD,AL,RF,37,,,57,2,1,1,,,,,
kasaito01,1947,1,CHD,AL,1B,1,,,2,0,0,0,,,,,
kasaito01,1947,1,CHD,AL,RF,84,,,117,5,2,1,,,,,
kasaito01,1948,1,CHD,AL,1B,1,,,0,0,0,0,,,,,
kasaito01,1948,1,CHD,AL,C,106,,,285,56,11,5,1,,,,
kasaito01,1948,1,CHD,AL,RF,1,,,1,0,0,0,,,,,
kasaito01,1950,1,NSC,NL,C,26,,,78,15,2,2,0,,,,
kasaito01,1950,1,NSC,NL,RF,41,,,61,6,2,1,,,,,
kasaito01,1951,1,NSL,NL,C,3,,,4,1,0,0,0,,,,
kasammi01,1937,1,HKB,AL,P,27,,,1,35,2,1,,,,,
kasammi01,1937,1,HKB,AL,RF,1,,,0,0,0,0,,,,,
kasammi01,1937,2,HKB,AL,P,20,,,2,20,1,1,,,,,
kasammi01,1941,1,HKB,AL,P,39,,,11,37,1,3,,,,,
kasammi01,1942,1,HKB,AL,P,44,,,11,46,3,4,,,,,
kasammi01,1942,1,HKB,AL,RF,4,,,7,0,0,0,,,,,
kasammi01,1943,1,HKB,AL,P,33,,,9,38,1,1,,,,,
kasammi01,1943,1,HKB,AL,RF,1,,,2,0,1,0,,,,,
kasammi01,1944,1,HKB,AL,P,14,,,6,20,0,2,,,,,
kasammi01,1946,1,HKB,AL,P,21,,,3,21,2,2,,,,,
kasammi01,1950,1,HRC,AL,P,21,,,3,24,0,0,,,,,
kasammi01,1951,1,HRC,AL,P,36,,,4,28,1,0,,,,,
kasammi01,1952,1,HRC,AL,P,15,,,2,13,0,1,,,,,
kasamyu01,1977,1,YMG,AL,C,31,,,100,7,0,2,1,,,,
kasamyu01,1978,1,YMG,AL,C,24,,,41,4,0,0,1,,,,
kasamyu01,1979,1,YMG,AL,C,20,,,44,5,0,1,1,,,,
kasamyu01,1980,1,HKB,NL,C,21,,,38,4,2,0,0,,,,
kasamyu01,1981,1,HNT,AL,C,35,,,150,14,2,0,0,,,,
kasamyu01,1982,1,HNT,AL,C,86,,,399,24,5,0,1,,,,
kasamyu01,1983,1,HNT,AL,C,127,,,600,60,6,11,8,,,,
kasamyu01,1984,1,HNT,AL,C,37,,,89,10,0,0,0,,,,
kasaysh01,2017,1,SBH,NL,P,3,,,0,1,0,0,,,,,
kasaysh01,2018,1,SBH,NL,P,9,,,0,1,0,0,,,,,
kasaysh01,2019,1,SBH,NL,P,2,,,0,0,0,0,,,,,
kasaysh01,2020,1,SBH,NL,P,20,,,4,10,1,0,,,,,
kasaysh01,2021,1,SBH,NL,P,16,,,4,16,0,0,,,,,
kasaysh01,2022,1,SBH,NL,P,16,,,2,4,0,0,,,,,
kasaysh01,2023,1,SBH,NL,P,8,,,0,0,0,0,,,,,
kasazma01,1964,1,TYW,AL,P,4,,,0,1,1,0,,,,,
kasedmi01,1991,1,SBL,NL,P,1,,,0,0,0,0,,,,,
kasedyu01,1989,1,YKS,AL,P,5,,,0,0,0,0,,,,,
kaseto01,1996,1,OBW,NL,CF,12,,,12,0,0,0,,,,,
kaseto01,1997,1,OBW,NL,1B,2,,,5,2,0,0,,,,,
kaseto01,1997,1,OBW,NL,CF,6,,,7,0,1,0,,,,,
kaseto01,1997,1,OBW,NL,P,2,,,0,1,0,0,,,,,
kaseto01,1998,1,OBW,NL,CF,19,,,25,0,0,0,,,,,
kaseto01,1999,1,OBW,NL,1B,1,,,4,0,0,0,,,,,
kaseto01,1999,1,OBW,NL,CF,63,,,36,2,1,1,,,,,
kaseto01,2000,1,OBW,NL,1B,1,,,1,0,0,1,,,,,
kaseto01,2000,1,OBW,NL,CF,4,,,2,0,0,0,,,,,
kaseto01,2000,1,OBW,NL,P,21,,,3,8,0,1,,,,,
kaseto01,2001,1,OBW,NL,P,70,,,6,11,1,1,,,,,
kaseto01,2002,1,OBW,NL,P,33,,,2,4,0,1,,,,,
kaseto01,2003,1,OBW,NL,P,9,,,2,2,0,1,,,,,
kaseto01,2004,1,OBW,NL,P,1,,,0,0,0,0,,,,,
kashibu01,1953,1,YMG,AL,2B,11,,,13,13,1,4,,,,,
kashibu01,1953,1,YMG,AL,3B,57,,,38,129,6,11,,,,,
kashibu01,1954,1,YMG,AL,3B,77,,,50,144,11,15,,,,,
kashibu01,1955,1,YMG,AL,3B,67,,,45,162,10,14,,,,,
kashibu01,1956,1,YMG,AL,3B,8,,,6,11,2,2,,,,,
kashiju01,1973,1,NKH,NL,2B,17,,,33,42,3,13,,,,,
kashiju01,1973,1,NKH,NL,3B,1,,,0,0,0,0,,,,,
kashiju01,1973,1,NKH,NL,SS,9,,,11,18,2,4,,,,,
kashiju01,1974,1,NKH,NL,3B,60,,,63,90,15,13,,,,,
kashiju01,1975,1,NKH,NL,1B,52,,,411,36,2,35,,,,,
kashiju01,1975,1,NKH,NL,2B,1,,,0,0,0,0,,,,,
kashiju01,1975,1,NKH,NL,3B,12,,,3,9,1,0,,,,,
kashiju01,1976,1,NKH,NL,1B,108,,,980,53,3,85,,,,,
kashiju01,1976,1,NKH,NL,2B,6,,,4,6,0,1,,,,,
kashiju01,1976,1,NKH,NL,3B,3,,,1,3,0,1,,,,,
kashiju01,1976,1,NKH,NL,LF,26,,,60,1,0,1,,,,,
kashiju01,1977,1,NKH,NL,1B,54,,,453,9,7,35,,,,,
kashiju01,1977,1,NKH,NL,2B,1,,,1,1,0,1,,,,,
kashiju01,1977,1,NKH,NL,3B,35,,,46,53,4,5,,,,,
kashiju01,1977,1,NKH,NL,LF,61,,,112,2,3,1,,,,,
kashiju01,1978,1,NPH,NL,1B,129,,,1285,62,8,106,,,,,
kashiju01,1978,1,NPH,NL,3B,3,,,0,5,1,0,,,,,
kashiju01,1979,1,NPH,NL,1B,123,,,1309,86,5,101,,,,,
kashiju01,1980,1,NPH,NL,1B,79,,,663,42,1,56,,,,,
kashiju01,1980,1,NPH,NL,2B,12,,,28,33,1,4,,,,,
kashiju01,1980,1,NPH,NL,3B,48,,,41,114,7,8,,,,,
kashiju01,1980,1,NPH,NL,LF,4,,,4,0,0,0,,,,,
kashiju01,1981,1,NPH,NL,1B,124,,,1216,78,5,98,,,,,
kashiju01,1981,1,NPH,NL,2B,2,,,0,2,0,0,,,,,
kashiju01,1981,1,NPH,NL,3B,2,,,3,8,2,0,,,,,
kashiju01,1982,1,NPH,NL,1B,129,,,1219,94,8,94,,,,,
kashiju01,1983,1,NPH,NL,1B,124,,,1100,87,3,85,,,,,
kashiju01,1983,1,NPH,NL,2B,1,,,0,0,0,0,,,,,
kashiju01,1984,1,NPH,NL,1B,123,,,987,71,3,72,,,,,
kashiju01,1984,1,NPH,NL,2B,15,,,30,30,1,2,,,,,
kashiju01,1985,1,NPH,NL,1B,90,,,407,46,4,29,,,,,
kashiju01,1986,1,HNT,AL,1B,12,,,64,6,0,4,,,,,
kashiju01,1986,1,HNT,AL,3B,25,,,15,47,4,2,,,,,
kashiju01,1986,1,HNT,AL,LF,55,,,71,2,0,0,,,,,
kashiju01,1987,1,HNT,AL,1B,9,,,23,2,0,0,,,,,
kashiju01,1987,1,HNT,AL,LF,21,,,23,0,0,0,,,,,
kashiju01,1988,1,HNT,AL,1B,33,,,147,10,2,9,,,,,
kashiku01,1957,1,KNP,NL,1B,1,,,0,0,0,0,,,,,
kashiku01,1957,1,KNP,NL,P,9,,,1,10,0,1,,,,,
kashiku01,1958,1,KNP,NL,P,1,,,0,1,0,0,,,,,
kashita01,1994,1,YMG,AL,P,16,,,2,4,0,1,,,,,
kashita01,1995,1,YMG,AL,P,2,,,0,0,1,0,,,,,
kashita01,1996,1,YMG,AL,P,8,,,0,2,0,0,,,,,
kashita01,1998,1,YMG,AL,P,2,,,0,1,0,1,,,,,
kashita01,1999,1,YMG,AL,P,52,,,0,6,1,0,,,,,
kashita01,2000,1,YMG,AL,P,50,,,4,10,0,0,,,,,
kashita01,2001,1,YMG,AL,P,39,,,2,12,0,1,,,,,
kashita01,2002,1,YMG,AL,P,3,,,0,0,0,0,,,,,
kashita01,2003,1,YMG,AL,P,21,,,2,7,2,1,,,,,
kashita01,2004,1,YMG,AL,P,10,,,0,1,0,0,,,,,
kashita02,1984,1,CHD,AL,P,7,,,1,3,0,0,,,,,
kashita02,1985,1,CHD,AL,P,41,,,5,22,3,1,,,,,
kashita02,1986,1,CHD,AL,P,24,,,2,17,0,1,,,,,
kashita02,1987,1,CHD,AL,P,13,,,4,6,0,0,,,,,
kashita02,1988,1,CHD,AL,P,44,,,4,17,1,0,,,,,
kashita02,1989,1,CHD,AL,P,54,,,7,20,0,1,,,,,
kashita02,1990,1,CHD,AL,P,45,,,5,18,1,1,,,,,
kashita02,1991,1,CHD,AL,P,19,,,0,4,0,0,,,,,
kashita02,1992,1,CHD,AL,P,38,,,2,9,1,0,,,,,
kashita02,1993,1,CHD,AL,P,57,,,5,14,0,0,,,,,
kashita02,1994,1,CHD,AL,P,23,,,4,3,0,1,,,,,
kashita02,1995,1,CHD,AL,P,31,,,2,13,0,2,,,,,
kashita02,1996,1,CHD,AL,P,9,,,0,2,0,0,,,,,
kaspale01,1953,1,KNP,NL,P,26,,,8,48,1,5,,,,,
kaspale01,1954,1,KNP,NL,P,25,,,6,31,3,3,,,,,
kasugip01,1970,1,NSL,NL,C,8,,,8,1,0,0,0,,,,
kasugsh01,1979,1,SBL,NL,2B,9,,,8,8,0,0,,,,,
kasugsh01,1979,1,SBL,NL,CF,2,,,1,0,0,0,,,,,
kasugsh01,1981,1,LTO,NL,2B,1,,,0,2,0,0,,,,,
kasugsh01,1981,1,LTO,NL,CF,1,,,0,0,0,0,,,,,
kasugsh01,1982,1,LTO,NL,3B,3,,,1,1,0,0,,,,,
kasugsh01,1982,1,LTO,NL,CF,4,,,8,0,0,0,,,,,
kasugsh01,1983,1,LTO,NL,2B,5,,,9,11,4,3,,,,,
kasugsh01,1983,1,LTO,NL,3B,4,,,1,1,0,0,,,,,
kasugsh01,1983,1,LTO,NL,CF,14,,,12,1,0,0,,,,,
katadke01,1955,1,HRC,AL,P,7,,,0,4,0,0,,,,,
katadke01,1956,1,HRC,AL,P,14,,,2,18,1,1,,,,,
katagyo01,1974,1,CHD,AL,C,2,,,3,0,0,0,0,,,,
katagyo01,1976,1,CHD,AL,C,4,,,13,2,0,1,1,,,,
katagyo01,1976,1,CHD,AL,LF,1,,,0,0,0,0,,,,,
katahsh01,1973,1,NKH,NL,1B,7,,,17,0,0,1,,,,,
katahsh01,1973,1,NKH,NL,LF,44,,,70,2,1,0,,,,,
katahsh01,1974,1,NKH,NL,1B,4,,,9,0,0,0,,,,,
katahsh01,1974,1,NKH,NL,LF,56,,,94,3,1,1,,,,,
katahsh01,1975,1,NKH,NL,1B,14,,,79,5,0,6,,,,,
katahsh01,1976,1,NKH,NL,1B,30,,,211,2,2,15,,,,,
katahsh01,1977,1,NKH,NL,LF,17,,,28,1,1,1,,,,,
katahsh01,1978,1,NKH,NL,1B,57,,,420,32,4,28,,,,,
katahsh01,1978,1,NKH,NL,LF,9,,,16,0,0,0,,,,,
katahsh01,1979,1,NKH,NL,1B,121,,,1142,50,10,105,,,,,
katahsh01,1979,1,NKH,NL,LF,2,,,5,0,0,0,,,,,
katahsh01,1980,1,NKH,NL,1B,109,,,962,73,6,83,,,,,
katahsh01,1981,1,NKH,NL,1B,83,,,710,35,6,70,,,,,
katahsh01,1982,1,SBL,NL,1B,112,,,993,80,5,86,,,,,
katahsh01,1983,1,SBL,NL,1B,112,,,954,55,7,75,,,,,
katahsh01,1984,1,SBL,NL,1B,57,,,440,20,2,43,,,,,
katahsh01,1985,1,SBL,NL,1B,2,,,6,0,0,0,,,,,
katahsh01,1986,1,SBL,NL,1B,20,,,100,6,1,7,,,,,
katahsh01,1987,1,TYW,AL,1B,91,,,654,39,3,52,,,,,
katahsh01,1988,1,TYW,AL,1B,43,,,321,23,2,28,,,,,
katahsh01,1989,1,TYW,AL,1B,10,,,35,1,0,5,,,,,
katahte01,1987,1,CHD,AL,LF,10,,,13,0,0,0,,,,,
katahte01,1988,1,CHD,AL,LF,1,,,1,0,0,0,,,,,
katahte01,1990,1,HRC,AL,LF,8,,,6,0,0,0,,,,,
kataoat01,1992,1,NPH,NL,2B,3,,,2,4,0,1,,,,,
kataoat01,1992,1,NPH,NL,3B,125,,,100,257,14,17,,,,,
kataoat01,1993,1,NPH,NL,3B,124,,,97,224,10,13,,,,,
kataoat01,1994,1,NPH,NL,3B,99,,,63,176,6,13,,,,,
kataoat01,1995,1,NPH,NL,1B,97,,,823,57,6,79,,,,,
kataoat01,1996,1,NPH,NL,1B,110,,,924,66,2,78,,,,,
kataoat01,1996,1,NPH,NL,3B,18,,,4,14,1,0,,,,,
kataoat01,1997,1,NPH,NL,1B,7,,,29,3,0,0,,,,,
kataoat01,1997,1,NPH,NL,3B,133,,,114,293,5,30,,,,,
kataoat01,1998,1,NPH,NL,1B,2,,,1,0,0,0,,,,,
kataoat01,1998,1,NPH,NL,3B,132,,,118,280,12,27,,,,,
kataoat01,1999,1,NPH,NL,3B,95,,,83,180,5,17,,,,,
kataoat01,2000,1,NPH,NL,3B,135,,,129,237,12,26,,,,,
kataoat01,2001,1,NPH,NL,3B,102,,,84,184,9,13,,,,,
kataoat01,2002,1,HNT,AL,1B,16,,,73,2,0,5,,,,,
kataoat01,2002,1,HNT,AL,3B,114,,,64,217,7,13,,,,,
kataoat01,2003,1,HNT,AL,1B,11,,,37,3,0,0,,,,,
kataoat01,2003,1,HNT,AL,3B,99,,,60,131,3,10,,,,,
kataoat01,2004,1,HNT,AL,3B,28,,,8,36,2,2,,,,,
kataoat01,2005,1,HNT,AL,1B,10,,,53,4,0,4,,,,,
kataoat01,2005,1,HNT,AL,3B,2,,,1,1,0,0,,,,,
kataoat01,2006,1,HNT,AL,1B,3,,,6,0,0,1,,,,,
kataoat01,2006,1,HNT,AL,3B,32,,,9,41,4,2,,,,,
kataoda01,1980,1,YKS,AL,P,2,,,0,1,0,0,,,,,
kataoda01,1981,1,YKS,AL,P,1,,,0,0,0,0,,,,,
kataoda01,1982,1,YKS,AL,P,1,,,0,0,0,0,,,,,
kataohi01,1959,1,CHD,AL,C,3,,,5,4,0,0,0,,,,
kataohi01,1960,1,CHD,AL,C,4,,,4,1,0,0,0,,,,
kataohi01,1960,1,CHD,AL,LF,7,,,0,0,0,0,,,,,
kataohi01,1961,1,KKS,AL,C,9,,,15,0,0,0,0,,,,
kataohi01,1962,1,KKS,AL,1B,1,,,0,0,0,0,,,,,
kataohi01,1962,1,KKS,AL,C,2,,,1,0,0,0,0,,,,
kataohi02,1950,1,MNO,NL,1B,44,,,362,7,6,29,,,,,
kataohi02,1950,1,MNO,NL,C,5,,,14,1,2,0,0,,,,
kataohi02,1951,1,MNO,NL,1B,12,,,65,2,1,4,,,,,
kataohi02,1951,1,MNO,NL,C,11,,,35,5,0,0,0,,,,
kataohi02,1952,1,MNO,NL,1B,7,,,39,1,1,8,,,,,
kataohi02,1953,1,MNO,NL,C,22,,,70,9,0,2,0,,,,
kataohi02,1953,1,MNO,NL,OF,1,,,0,0,0,0,,,,,
kataohi02,1954,1,MNO,NL,1B,2,,,8,0,0,0,,,,,
kataohi02,1954,1,MNO,NL,C,1,,,1,0,0,0,0,,,,
kataoke01,1970,1,TOF,NL,P,2,,,1,1,0,0,,,,,
kataoke01,1971,1,TOF,NL,3B,1,,,0,0,0,0,,,,,
kataoke01,1971,1,TOF,NL,P,24,,,6,9,0,0,,,,,
kataoke01,1972,1,TOF,NL,P,7,,,0,4,0,0,,,,,
kataoke01,1972,1,TOF,NL,RF,1,,,0,0,0,0,,,,,
kataoke02,1960,1,CHD,AL,P,1,,,0,0,0,0,,,,,
kataoke02,1961,1,CHD,AL,P,2,,,0,0,0,0,,,,,
kataomi01,1981,1,HRC,AL,P,5,,,1,1,0,0,,,,,
kataomi01,1987,1,HRC,AL,1B,6,,,21,1,0,3,,,,,
kataomi01,1987,1,HRC,AL,2B,1,,,3,0,0,0,,,,,
kataomi01,1987,1,HRC,AL,3B,16,,,7,14,0,2,,,,,
kataomi01,1988,1,HRC,AL,2B,7,,,10,10,0,1,,,,,
kataomi01,1988,1,HRC,AL,3B,91,,,46,153,8,11,,,,,
kataomi01,1989,1,CHD,AL,1B,2,,,6,0,0,0,,,,,
kataomi01,1989,1,CHD,AL,2B,10,,,12,17,1,6,,,,,
kataomi01,1989,1,CHD,AL,3B,10,,,3,7,1,1,,,,,
kataomi01,1991,1,TYW,AL,1B,1,,,3,1,0,1,,,,,
kataose01,1955,1,KKS,AL,P,1,,,0,1,0,0,,,,,
